,Brand,Model,Gear,KM,Energie,Year,Price,state,region,Category
5045,PEUGEOT,308,AUTOMATIQUE,38473,ESSENCE,2018,19230.0,Hauts-de-France,Nord,Second-Hand
5046,PEUGEOT,308,AUTOMATIQUE,39324,ESSENCE,2019,23920.0,Normandie,Eure,Second-Hand
5047,PEUGEOT,208,MANUELLE,63088,DIESEL,2020,11650.0,Bretagne,Ille-et-Vilaine,Second-Hand
5048,PEUGEOT,208,MANUELLE,5800,DIESEL,2021,27820.0,Occitanie,Aude,Second-Hand
5049,PEUGEOT,208,AUTOMATIQUE,30071,ESSENCE,2019,18280.0,Normandie,Eure,Second-Hand
5050,PEUGEOT,308,MANUELLE,38752,DIESEL,2019,17900.0,Normandie,Eure,Second-Hand
5051,PEUGEOT,2008,MANUELLE,41178,DIESEL,2019,18510.0,Occitanie,Aude,Second-Hand
5052,PEUGEOT,308,AUTOMATIQUE,46896,DIESEL,2019,27720.0,Île-de-France,Seine-et-Marne,Second-Hand
5053,CITROEN,C1,MANUELLE,7631,ESSENCE,2021,13370.0,Bretagne,Ille-et-Vilaine,Second-Hand
5054,CITROEN,C4 CACTUS,MANUELLE,90075,DIESEL,2019,14920.0,Bretagne,Ille-et-Vilaine,Second-Hand
5055,CITROEN,C4 CACTUS,MANUELLE,101,ESSENCE,2021,19230.0,Auvergne-Rhône-Alpes,Loire,Second-Hand
5056,CITROEN,C3,MANUELLE,13501,DIESEL,2020,16940.0,Nouvelle-Aquitaine,Lot-et-Garonne,Second-Hand
5057,CITROEN,C4,AUTOMATIQUE,215,ELECTRIQUE,2021,45070.0,Normandie,Orne,Second-Hand
5058,CITROEN,C3,MANUELLE,60382,DIESEL,2020,14360.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5059,CITROEN,C3,MANUELLE,11,ESSENCE,2021,16260.0,Auvergne-Rhône-Alpes,Puy-de-Dôme,New
5060,CITROEN,C3,MANUELLE,19544,DIESEL,2019,16090.0,Occitanie,Gard,Second-Hand
5061,CITROEN,C3,MANUELLE,11,ESSENCE,2021,15900.0,Bretagne,Ille-et-Vilaine,New
5062,TOYOTA,C-HR,AUTOMATIQUE,6827,HYBRIDE,2021,36880.0,Grand Est,Marne,Second-Hand
5063,TOYOTA,AURIS,AUTOMATIQUE,47153,HYBRIDE,2019,19620.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5064,TOYOTA,AYGO,MANUELLE,32226,ESSENCE,2019,10270.0,Île-de-France,Hauts-de-Seine,Second-Hand
5065,TOYOTA,YARIS,MANUELLE,24999,ESSENCE,2019,14670.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5066,TOYOTA,YARIS,MANUELLE,70361,ESSENCE,2019,11680.0,Île-de-France,Seine-et-Marne,Second-Hand
5067,TOYOTA,AURIS,AUTOMATIQUE,121767,HYBRIDE,2016,15200.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5068,TOYOTA,AURIS,AUTOMATIQUE,137940,HYBRIDE,2015,14500.0,Île-de-France,Paris,Second-Hand
5069,TOYOTA,COROLLA,AUTOMATIQUE,6366,HYBRIDE,2021,30980.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5070,TOYOTA,AURIS,MANUELLE,131864,DIESEL,2010,7300.0,Centre-Val de Loire,Eure-et-Loir,Second-Hand
5071,TOYOTA,AYGO,MANUELLE,23221,ESSENCE,2020,9840.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5072,TOYOTA,RAV4,AUTOMATIQUE,86061,HYBRIDE,2018,27480.0,Île-de-France,Val-de-Marne,Second-Hand
5073,TOYOTA,AURIS,AUTOMATIQUE,67115,HYBRIDE,2018,16080.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5074,TOYOTA,YARIS,AUTOMATIQUE,9636,HYBRIDE,2021,20040.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5075,VOLKSWAGEN,GOLF,MANUELLE,32435,ESSENCE,2019,19410.0,Hauts-de-France,Oise,Second-Hand
5076,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,100034,DIESEL,2019,31340.0,Occitanie,Haute-Garonne,Second-Hand
5077,VOLKSWAGEN,GOLF SPORTSVAN,AUTOMATIQUE,146689,DIESEL,2019,16590.0,Bretagne,Ille-et-Vilaine,Second-Hand
5078,VOLKSWAGEN,GOLF,MANUELLE,32387,ESSENCE,2020,27580.0,Pays de la Loire,Sarthe,Second-Hand
5079,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,15825,DIESEL,2021,43730.0,Occitanie,Haute-Garonne,Second-Hand
5080,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,9534,DIESEL,2021,41280.0,Auvergne-Rhône-Alpes,Rhône,Second-Hand
5081,VOLKSWAGEN,TIGUAN,MANUELLE,65281,DIESEL,2018,26820.0,Bretagne,Morbihan,Second-Hand
5082,VOLKSWAGEN,POLO,MANUELLE,39284,ESSENCE,2016,11570.0,Hauts-de-France,Nord,Second-Hand
5083,VOLKSWAGEN,T-CROSS,AUTOMATIQUE,17303,ESSENCE,2021,24660.0,Pays de la Loire,Sarthe,Second-Hand
5084,VOLKSWAGEN,POLO,AUTOMATIQUE,3672,ESSENCE,2021,25780.0,Île-de-France,Seine-et-Marne,Second-Hand
5085,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,16,ESSENCE,2021,40560.0,Île-de-France,Val-d'Oise,New
5086,VOLKSWAGEN,GOLF,AUTOMATIQUE,10604,ESSENCE,2021,33300.0,Occitanie,Haute-Garonne,Second-Hand
5087,RENAULT,ZOE,AUTOMATIQUE,12040,ELECTRIQUE,2021,17070.0,Centre-Val de Loire,Indre-et-Loire,Second-Hand
5088,RENAULT,CLIO,MANUELLE,4473,DIESEL,2021,23110.0,Normandie,Seine-Maritime,Second-Hand
5089,RENAULT,CLIO,MANUELLE,62285,DIESEL,2019,11620.0,Île-de-France,Yvelines,Second-Hand
5090,RENAULT,CLIO,MANUELLE,51711,DIESEL,2020,15330.0,Île-de-France,Hauts-de-Seine,Second-Hand
5091,RENAULT,MEGANE,MANUELLE,61086,DIESEL,2019,14960.0,Nouvelle-Aquitaine,Haute-Vienne,Second-Hand
5092,RENAULT,MEGANE,MANUELLE,12,ESSENCE,2021,25140.0,Île-de-France,Seine-et-Marne,New
5093,RENAULT,ZOE,AUTOMATIQUE,30543,ELECTRIQUE,2019,13550.0,Centre-Val de Loire,Indre-et-Loire,Second-Hand
5094,RENAULT,MEGANE,MANUELLE,75994,DIESEL,2019,12820.0,Pays de la Loire,Sarthe,Second-Hand
5095,RENAULT,MEGANE,AUTOMATIQUE,11,DIESEL,2021,26740.0,Grand Est,Meurthe-et-Moselle,New
5096,RENAULT,ZOE,AUTOMATIQUE,18867,ELECTRIQUE,2019,13910.0,Centre-Val de Loire,Indre-et-Loire,Second-Hand
5097,RENAULT,CLIO,MANUELLE,39431,DIESEL,2020,12260.0,Occitanie,Haute-Garonne,Second-Hand
5098,RENAULT,MEGANE,MANUELLE,57,DIESEL,2021,25060.0,Île-de-France,Yvelines,New
5099,PEUGEOT,3008,MANUELLE,108343,DIESEL,2016,15060.0,Occitanie,Tarn-et-Garonne,Second-Hand
5100,PEUGEOT,208,MANUELLE,51921,DIESEL,2019,61000.0,Île-de-France,Essonne,Second-Hand
5101,PEUGEOT,208,AUTOMATIQUE,29076,ESSENCE,2019,18450.0,Nouvelle-Aquitaine,Charente-Maritime,Second-Hand
5102,PEUGEOT,308,AUTOMATIQUE,108074,DIESEL,2019,16560.0,Île-de-France,Yvelines,Second-Hand
5103,PEUGEOT,2008,AUTOMATIQUE,2362,DIESEL,2021,30190.0,Nouvelle-Aquitaine,Charente-Maritime,Second-Hand
5104,PEUGEOT,208,AUTOMATIQUE,6276,ELECTRIQUE,2021,26070.0,Pays de la Loire,Mayenne,Second-Hand
5105,PEUGEOT,3008,MANUELLE,75585,ESSENCE,2019,20500.0,Provence-Alpes-Côte d'Azur,Vaucluse,Second-Hand
5106,PEUGEOT,208,MANUELLE,50658,ESSENCE,2020,15180.0,Occitanie,Aude,Second-Hand
5107,PEUGEOT,108,MANUELLE,12,ESSENCE,2021,15990.0,Île-de-France,Hauts-de-Seine,New
5108,PEUGEOT,2008,MANUELLE,11,ESSENCE,2021,23520.0,Pays de la Loire,Sarthe,New
5109,PEUGEOT,308,MANUELLE,28057,DIESEL,2021,21180.0,Pays de la Loire,Loire-Atlantique,Second-Hand
5110,PEUGEOT,208,AUTOMATIQUE,33062,ESSENCE,2014,10980.0,Provence-Alpes-Côte d'Azur,Var,Second-Hand
5111,PEUGEOT,108,MANUELLE,87346,ESSENCE,2018,9820.0,Pays de la Loire,Loire-Atlantique,Second-Hand
5112,CITROEN,C4,MANUELLE,146075,DIESEL,2019,9230.0,Bretagne,Ille-et-Vilaine,Second-Hand
5113,CITROEN,C4,MANUELLE,132042,DIESEL,2014,10600.0,Nouvelle-Aquitaine,Haute-Vienne,Second-Hand
5114,CITROEN,C1,MANUELLE,7016,ESSENCE,2021,13170.0,Grand Est,Haute-Marne,Second-Hand
5115,CITROEN,C3,MANUELLE,80090,ESSENCE,2012,8010.0,Hauts-de-France,Nord,Second-Hand
5116,CITROEN,C3,MANUELLE,13031,DIESEL,2021,17220.0,Centre-Val de Loire,Loir-et-Cher,Second-Hand
5117,CITROEN,C3,MANUELLE,117,ESSENCE,2021,19410.0,Bretagne,Finistère,Second-Hand
5118,CITROEN,C4,MANUELLE,35322,ESSENCE,2018,13210.0,Pays de la Loire,Sarthe,Second-Hand
5119,CITROEN,BERLINGO,MANUELLE,66778,DIESEL,2014,12060.0,Normandie,Calvados,Second-Hand
5120,CITROEN,BERLINGO,MANUELLE,29988,DIESEL,2019,20140.0,Normandie,Manche,Second-Hand
5121,TOYOTA,AURIS,AUTOMATIQUE,50808,HYBRIDE,2019,21040.0,Île-de-France,Val-de-Marne,Second-Hand
5122,TOYOTA,YARIS,MANUELLE,16350,ESSENCE,2021,14040.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5123,TOYOTA,AURIS,AUTOMATIQUE,44136,HYBRIDE,2018,16990.0,Nouvelle-Aquitaine,Creuse,Second-Hand
5124,TOYOTA,C-HR,AUTOMATIQUE,22652,HYBRIDE,2020,23300.0,Île-de-France,Val-de-Marne,Second-Hand
5125,TOYOTA,YARIS,MANUELLE,23885,ESSENCE,2021,12390.0,Île-de-France,Paris,Second-Hand
5126,TOYOTA,AYGO,MANUELLE,27435,ESSENCE,2020,12750.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5127,TOYOTA,C-HR,AUTOMATIQUE,9515,HYBRIDE,2020,24280.0,Île-de-France,Val-de-Marne,Second-Hand
5128,TOYOTA,YARIS,AUTOMATIQUE,78067,HYBRIDE,2016,11970.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5129,TOYOTA,COROLLA,AUTOMATIQUE,14133,HYBRIDE,2021,29500.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5130,TOYOTA,YARIS,AUTOMATIQUE,62399,HYBRIDE,2019,17200.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5131,TOYOTA,YARIS,AUTOMATIQUE,45393,HYBRIDE,2019,17660.0,Île-de-France,Paris,Second-Hand
5132,TOYOTA,AURIS,AUTOMATIQUE,86443,HYBRIDE,2016,14970.0,Île-de-France,Val-de-Marne,Second-Hand
5133,TOYOTA,C-HR,AUTOMATIQUE,25818,HYBRIDE,2019,23120.0,Île-de-France,Val-de-Marne,Second-Hand
5134,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,3884,DIESEL,2021,41320.0,Auvergne-Rhône-Alpes,Rhône,Second-Hand
5135,VOLKSWAGEN,POLO,AUTOMATIQUE,5855,ESSENCE,2021,23080.0,Île-de-France,Seine-et-Marne,Second-Hand
5136,VOLKSWAGEN,T-CROSS,AUTOMATIQUE,525,ESSENCE,2021,26760.0,Bourgogne-Franche-Comté,Doubs,Second-Hand
5137,VOLKSWAGEN,GOLF,MANUELLE,68786,DIESEL,2017,16730.0,Île-de-France,Val-d'Oise,Second-Hand
5138,VOLKSWAGEN,GOLF,AUTOMATIQUE,12656,HYBRIDE,2021,27010.0,Bretagne,Ille-et-Vilaine,Second-Hand
5139,VOLKSWAGEN,T-ROC,AUTOMATIQUE,5160,ESSENCE,2021,45180.0,Pays de la Loire,Sarthe,Second-Hand
5140,VOLKSWAGEN,TIGUAN ALLSPACE,AUTOMATIQUE,61417,DIESEL,2020,36270.0,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Second-Hand
5141,VOLKSWAGEN,T-ROC,MANUELLE,17741,DIESEL,2020,30470.0,Hauts-de-France,Oise,Second-Hand
5142,VOLKSWAGEN,GOLF,MANUELLE,19205,DIESEL,2021,24720.0,Nouvelle-Aquitaine,Pyrénées-Atlantiques,Second-Hand
5143,VOLKSWAGEN,GOLF,AUTOMATIQUE,95678,DIESEL,2020,19600.0,Grand Est,Moselle,Second-Hand
5144,VOLKSWAGEN,GOLF,AUTOMATIQUE,17382,HYBRIDE,2021,27270.0,Bretagne,Ille-et-Vilaine,Second-Hand
5145,VOLKSWAGEN,POLO,AUTOMATIQUE,11,ESSENCE,2021,20660.0,Île-de-France,Seine-et-Marne,New
5146,RENAULT,MEGANE,MANUELLE,48874,ESSENCE,2020,20880.0,Normandie,Seine-Maritime,Second-Hand
5147,RENAULT,MEGANE,AUTOMATIQUE,38749,DIESEL,2020,19950.0,Île-de-France,Seine-Saint-Denis,Second-Hand
5148,RENAULT,CLIO,MANUELLE,71749,DIESEL,2020,16390.0,Occitanie,Lot,Second-Hand
5149,RENAULT,CLIO,MANUELLE,15618,DIESEL,2021,17090.0,Centre-Val de Loire,Indre-et-Loire,Second-Hand
5150,RENAULT,KADJAR,AUTOMATIQUE,12,ESSENCE,2021,34770.0,Normandie,Eure,New
5151,RENAULT,MEGANE,AUTOMATIQUE,80243,DIESEL,2016,13890.0,Pays de la Loire,Loire-Atlantique,Second-Hand
5152,RENAULT,MEGANE,MANUELLE,58428,ESSENCE,2020,16690.0,Hauts-de-France,Nord,Second-Hand
5153,RENAULT,MEGANE,AUTOMATIQUE,12,DIESEL,2021,28440.0,Nouvelle-Aquitaine,Haute-Vienne,New
5154,RENAULT,TWINGO,MANUELLE,62332,ESSENCE,2017,8800.0,Occitanie,Haute-Garonne,Second-Hand
5155,RENAULT,KADJAR,AUTOMATIQUE,106324,DIESEL,2020,19950.0,Bretagne,Ille-et-Vilaine,Second-Hand
5156,PEUGEOT,3008,AUTOMATIQUE,12,DIESEL,2021,38700.0,Occitanie,Tarn-et-Garonne,New
5157,PEUGEOT,2008,MANUELLE,13585,DIESEL,2021,30230.0,Normandie,Eure,Second-Hand
5158,PEUGEOT,3008,AUTOMATIQUE,11,ESSENCE,2021,31780.0,Île-de-France,Yvelines,New
5159,PEUGEOT,208,MANUELLE,14212,ESSENCE,2020,16660.0,Occitanie,Tarn-et-Garonne,Second-Hand
5160,PEUGEOT,308,MANUELLE,44066,DIESEL,2019,17570.0,Bretagne,Ille-et-Vilaine,Second-Hand
5161,PEUGEOT,308,MANUELLE,6660,DIESEL,2021,26380.0,Occitanie,Aude,Second-Hand
5162,PEUGEOT,308,AUTOMATIQUE,14499,DIESEL,2021,24350.0,Auvergne-Rhône-Alpes,Haute-Loire,Second-Hand
5163,PEUGEOT,308,AUTOMATIQUE,71677,DIESEL,2019,21290.0,Occitanie,Tarn-et-Garonne,Second-Hand
5164,PEUGEOT,3008,AUTOMATIQUE,119504,DIESEL,2017,14780.0,Pays de la Loire,Sarthe,Second-Hand
5165,PEUGEOT,2008,MANUELLE,32140,ESSENCE,2019,14280.0,Nouvelle-Aquitaine,Landes,Second-Hand
5166,PEUGEOT,108,MANUELLE,10368,ESSENCE,2020,15450.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5167,PEUGEOT,3008,AUTOMATIQUE,25157,DIESEL,2021,33510.0,Pays de la Loire,Loire-Atlantique,Second-Hand
5168,PEUGEOT,2008,AUTOMATIQUE,5280,ESSENCE,2021,30400.0,Nouvelle-Aquitaine,Charente-Maritime,Second-Hand
5169,CITROEN,C3,MANUELLE,8920,ESSENCE,2020,15060.0,Occitanie,Gard,Second-Hand
5170,CITROEN,C4,AUTOMATIQUE,2169,DIESEL,2021,32120.0,Occitanie,Gard,Second-Hand
5171,CITROEN,C3,MANUELLE,50215,ESSENCE,2020,18020.0,Auvergne-Rhône-Alpes,Isère,Second-Hand
5172,CITROEN,C3,MANUELLE,38818,ESSENCE,2019,16230.0,Occitanie,Lot,Second-Hand
5173,CITROEN,C1,MANUELLE,9830,ESSENCE,2020,10340.0,Île-de-France,Seine-et-Marne,Second-Hand
5174,CITROEN,BERLINGO,MANUELLE,79898,DIESEL,2020,17100.0,Provence-Alpes-Côte d'Azur,Vaucluse,Second-Hand
5175,TOYOTA,AYGO,MANUELLE,33790,ESSENCE,2020,9790.0,Auvergne-Rhône-Alpes,Haute-Savoie,Second-Hand
5176,TOYOTA,RAV4,MANUELLE,186132,DIESEL,2015,15800.0,Bretagne,Morbihan,Second-Hand
5177,TOYOTA,YARIS,MANUELLE,18092,ESSENCE,2021,13780.0,Grand Est,Aube,Second-Hand
5178,TOYOTA,YARIS,AUTOMATIQUE,57426,HYBRIDE,2017,14130.0,Occitanie,Hérault,Second-Hand
5179,TOYOTA,AURIS,AUTOMATIQUE,54805,HYBRIDE,2017,16950.0,Occitanie,Gers,Second-Hand
5180,TOYOTA,YARIS,AUTOMATIQUE,54213,HYBRIDE,2019,15440.0,Île-de-France,Seine-et-Marne,Second-Hand
5181,TOYOTA,C-HR,AUTOMATIQUE,12,HYBRIDE,2021,30570.0,Hauts-de-France,Somme,New
5182,TOYOTA,AYGO,AUTOMATIQUE,5300,ESSENCE,2021,14820.0,Île-de-France,Essonne,Second-Hand
5183,TOYOTA,YARIS,MANUELLE,22562,ESSENCE,2019,12180.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5184,TOYOTA,YARIS,AUTOMATIQUE,30573,HYBRIDE,2019,15640.0,Île-de-France,Hauts-de-Seine,Second-Hand
5185,TOYOTA,C-HR,MANUELLE,13772,ESSENCE,2019,22240.0,Occitanie,Gard,Second-Hand
5186,TOYOTA,AYGO,MANUELLE,31536,ESSENCE,2019,10020.0,Nouvelle-Aquitaine,Landes,Second-Hand
5187,VOLKSWAGEN,POLO,MANUELLE,5194,ESSENCE,2021,24270.0,Auvergne-Rhône-Alpes,Rhône,Second-Hand
5188,VOLKSWAGEN,GOLF,AUTOMATIQUE,11,ESSENCE,2021,28230.0,Auvergne-Rhône-Alpes,Drôme,New
5189,VOLKSWAGEN,GOLF,AUTOMATIQUE,19826,DIESEL,2021,28580.0,Normandie,Eure,Second-Hand
5190,VOLKSWAGEN,GOLF,MANUELLE,94515,DIESEL,2018,18060.0,Grand Est,Meuse,Second-Hand
5191,VOLKSWAGEN,POLO,AUTOMATIQUE,11,ESSENCE,2021,20280.0,Île-de-France,Seine-et-Marne,New
5192,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,8664,DIESEL,2021,47860.0,Bourgogne-Franche-Comté,Jura,Second-Hand
5193,VOLKSWAGEN,T-CROSS,AUTOMATIQUE,11,ESSENCE,2021,25410.0,Pays de la Loire,Mayenne,New
5194,VOLKSWAGEN,GOLF,AUTOMATIQUE,27713,ESSENCE,2020,37430.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5195,VOLKSWAGEN,T-ROC,MANUELLE,65584,ESSENCE,2019,23430.0,Normandie,Eure,Second-Hand
5196,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,91135,DIESEL,2020,33280.0,Occitanie,Haute-Garonne,Second-Hand
5197,VOLKSWAGEN,GOLF,AUTOMATIQUE,104028,DIESEL,2017,19980.0,Normandie,Calvados,Second-Hand
5198,RENAULT,CLIO,MANUELLE,67887,DIESEL,2017,8690.0,Bretagne,Morbihan,Second-Hand
5199,RENAULT,CLIO,MANUELLE,38599,ESSENCE,2020,14030.0,Nouvelle-Aquitaine,Haute-Vienne,Second-Hand
5200,RENAULT,CLIO,MANUELLE,41767,DIESEL,2017,13550.0,Normandie,Calvados,Second-Hand
5201,RENAULT,MEGANE,AUTOMATIQUE,12,DIESEL,2021,28260.0,Île-de-France,Seine-et-Marne,New
5202,RENAULT,KADJAR,MANUELLE,122377,DIESEL,2017,14860.0,Provence-Alpes-Côte d'Azur,Var,Second-Hand
5203,RENAULT,TWINGO,MANUELLE,33419,ESSENCE,2020,10370.0,Île-de-France,Yvelines,Second-Hand
5204,RENAULT,KADJAR,MANUELLE,14895,DIESEL,2021,25650.0,Occitanie,Haute-Garonne,Second-Hand
5205,RENAULT,CLIO,MANUELLE,25489,ESSENCE,2020,12420.0,Île-de-France,Yvelines,Second-Hand
5206,RENAULT,CLIO,MANUELLE,204348,DIESEL,2004,2040.0,Île-de-France,Yvelines,Second-Hand
5207,RENAULT,ZOE,AUTOMATIQUE,40411,ELECTRIQUE,2019,11600.0,Centre-Val de Loire,Indre-et-Loire,Second-Hand
5208,PEUGEOT,308,MANUELLE,37980,DIESEL,2020,22780.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5209,PEUGEOT,308,AUTOMATIQUE,71085,DIESEL,2020,19710.0,Pays de la Loire,Mayenne,Second-Hand
5210,PEUGEOT,2008,AUTOMATIQUE,21372,ESSENCE,2018,17370.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5211,PEUGEOT,3008,AUTOMATIQUE,127272,DIESEL,2019,23380.0,Nouvelle-Aquitaine,Landes,Second-Hand
5212,PEUGEOT,3008,AUTOMATIQUE,31464,ESSENCE,2021,32700.0,Île-de-France,Yvelines,Second-Hand
5213,PEUGEOT,3008,AUTOMATIQUE,2764,HYBRIDE,2021,49180.0,Pays de la Loire,Loire-Atlantique,Second-Hand
5214,PEUGEOT,3008,MANUELLE,22815,DIESEL,2020,32740.0,Normandie,Eure,Second-Hand
5215,PEUGEOT,2008,MANUELLE,50708,ESSENCE,2019,15800.0,Normandie,Eure,Second-Hand
5216,PEUGEOT,2008,AUTOMATIQUE,91524,DIESEL,2018,14360.0,Bretagne,Morbihan,Second-Hand
5217,CITROEN,C3,MANUELLE,12,ESSENCE,2021,17150.0,Bretagne,Ille-et-Vilaine,New
5218,CITROEN,C3,MANUELLE,19123,ESSENCE,2021,17140.0,Grand Est,Haut-Rhin,Second-Hand
5219,CITROEN,C3,MANUELLE,53557,DIESEL,2020,17360.0,Nouvelle-Aquitaine,Lot-et-Garonne,Second-Hand
5220,CITROEN,BERLINGO,MANUELLE,66600,DIESEL,2020,19860.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5221,CITROEN,C4 CACTUS,MANUELLE,70142,ESSENCE,2019,14440.0,Bretagne,Ille-et-Vilaine,Second-Hand
5222,CITROEN,C4,AUTOMATIQUE,139789,DIESEL,2019,12630.0,Bretagne,Ille-et-Vilaine,Second-Hand
5223,CITROEN,C4 CACTUS,AUTOMATIQUE,4074,ESSENCE,2020,25600.0,Nouvelle-Aquitaine,Haute-Vienne,Second-Hand
5224,TOYOTA,C-HR,AUTOMATIQUE,40280,HYBRIDE,2018,21730.0,Occitanie,Hérault,Second-Hand
5225,TOYOTA,RAV4,AUTOMATIQUE,103740,HYBRIDE,2018,23080.0,Occitanie,Haute-Garonne,Second-Hand
5226,TOYOTA,COROLLA,AUTOMATIQUE,17962,HYBRIDE,2021,30480.0,Grand Est,Marne,Second-Hand
5227,TOYOTA,YARIS,AUTOMATIQUE,91810,HYBRIDE,2015,12300.0,Île-de-France,Val-de-Marne,Second-Hand
5228,TOYOTA,AYGO,MANUELLE,28570,ESSENCE,2020,10100.0,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Second-Hand
5229,TOYOTA,AURIS,MANUELLE,17226,ESSENCE,2018,16640.0,Bretagne,Morbihan,Second-Hand
5230,TOYOTA,AURIS,AUTOMATIQUE,49567,HYBRIDE,2019,23980.0,Grand Est,Aube,Second-Hand
5231,TOYOTA,C-HR,AUTOMATIQUE,4960,HYBRIDE,2021,35830.0,Île-de-France,Paris,Second-Hand
5232,VOLKSWAGEN,GOLF,AUTOMATIQUE,94195,HYBRIDE,2018,29740.0,Normandie,Seine-Maritime,Second-Hand
5233,VOLKSWAGEN,GOLF,AUTOMATIQUE,25850,ESSENCE,2019,22530.0,Normandie,Orne,Second-Hand
5234,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,23,ESSENCE,2021,37930.0,Grand Est,Meuse,New
5235,VOLKSWAGEN,GOLF,AUTOMATIQUE,10145,ESSENCE,2021,39360.0,Île-de-France,Seine-et-Marne,Second-Hand
5236,VOLKSWAGEN,GOLF,MANUELLE,82899,DIESEL,2018,18460.0,Île-de-France,Yvelines,Second-Hand
5237,VOLKSWAGEN,GOLF,AUTOMATIQUE,19848,ESSENCE,2020,27350.0,Auvergne-Rhône-Alpes,Rhône,Second-Hand
5238,VOLKSWAGEN,T-CROSS,MANUELLE,7245,ESSENCE,2021,24720.0,Occitanie,Haute-Garonne,Second-Hand
5239,VOLKSWAGEN,GOLF,AUTOMATIQUE,11,DIESEL,2021,34620.0,Île-de-France,Val-d'Oise,New
5240,VOLKSWAGEN,UP!,MANUELLE,21545,ESSENCE,2020,12180.0,Normandie,Seine-Maritime,Second-Hand
5241,VOLKSWAGEN,GOLF,AUTOMATIQUE,121917,DIESEL,2018,17960.0,Grand Est,Meuse,Second-Hand
5242,VOLKSWAGEN,GOLF,MANUELLE,109322,DIESEL,2018,14320.0,Bretagne,Ille-et-Vilaine,Second-Hand
5243,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,90960,DIESEL,2018,32370.0,Normandie,Seine-Maritime,Second-Hand
5244,RENAULT,KADJAR,MANUELLE,81908,DIESEL,2020,24030.0,Occitanie,Lot,Second-Hand
5245,RENAULT,KADJAR,MANUELLE,18035,DIESEL,2020,21070.0,Normandie,Seine-Maritime,Second-Hand
5246,RENAULT,CLIO,MANUELLE,20081,DIESEL,2021,16490.0,Centre-Val de Loire,Indre-et-Loire,Second-Hand
5247,RENAULT,MEGANE,AUTOMATIQUE,11,ESSENCE,2021,25830.0,Île-de-France,Yvelines,New
5248,RENAULT,MEGANE,MANUELLE,6954,ESSENCE,2021,19370.0,Hauts-de-France,Nord,Second-Hand
5249,RENAULT,CLIO,MANUELLE,26787,DIESEL,2021,19260.0,Occitanie,Tarn,Second-Hand
5250,RENAULT,TWINGO,MANUELLE,3422,ESSENCE,2021,11980.0,Normandie,Seine-Maritime,Second-Hand
5251,RENAULT,CLIO,MANUELLE,15762,DIESEL,2018,11750.0,Bretagne,Ille-et-Vilaine,Second-Hand
5252,RENAULT,MEGANE,MANUELLE,130224,DIESEL,2018,14500.0,Pays de la Loire,Loire-Atlantique,Second-Hand
5253,RENAULT,MEGANE,MANUELLE,73429,ESSENCE,2020,15230.0,Île-de-France,Seine-et-Marne,Second-Hand
5254,RENAULT,CLIO,MANUELLE,11068,DIESEL,2020,16460.0,Occitanie,Lot,Second-Hand
5255,RENAULT,CLIO,MANUELLE,20930,ESSENCE,2021,15790.0,Hauts-de-France,Nord,Second-Hand
5256,PEUGEOT,3008,MANUELLE,132211,DIESEL,2018,21040.0,Normandie,Eure,Second-Hand
5257,PEUGEOT,3008,MANUELLE,58494,DIESEL,2018,23070.0,Pays de la Loire,Loire-Atlantique,Second-Hand
5258,PEUGEOT,108,MANUELLE,9197,ESSENCE,2021,12960.0,Nouvelle-Aquitaine,Gironde,Second-Hand
5259,PEUGEOT,208,AUTOMATIQUE,5279,ESSENCE,2021,26370.0,Nouvelle-Aquitaine,Charente-Maritime,Second-Hand
