,Brand,Model,Gear,KM,Category,Energie,Year,Price,longitude,latitude,State
5446,RENAULT,ZOE,AUTOMATIQUE,22565,Second-Hand,ELECTRIQUE,2020,19930.0,1.122449,43.265488,OCCITANIE
5447,RENAULT,CAPTUR,MANUELLE,4160,Second-Hand,DIESEL,2021,20310.0,-0.3415164,49.20839489999999,NORMANDIE
5448,RENAULT,ZOE,AUTOMATIQUE,23795,Second-Hand,ELECTRIQUE,2019,12080.0,0.7001691999999999,47.333475,CENTRE-VAL DE LOIRE
5449,RENAULT,CLIO,MANUELLE,44500,Second-Hand,ESSENCE,2019,12520.0,1.2681539,45.86787320000001,NOUVELLE-AQUITAINE
5450,RENAULT,CLIO,MANUELLE,9133,Second-Hand,DIESEL,2021,17770.0,2.1452533,48.79249160000001,ÎLE-DE-FRANCE
5451,RENAULT,TWINGO,MANUELLE,1291,Second-Hand,ESSENCE,2021,13780.0,-0.3415164,49.20839489999999,NORMANDIE
5452,RENAULT,CLIO,MANUELLE,10732,Second-Hand,DIESEL,2021,18920.0,2.3038249,48.7144637,ÎLE-DE-FRANCE
5453,RENAULT,TWINGO,MANUELLE,12531,Second-Hand,ESSENCE,2021,14350.0,0.1748559,47.97982860000001,PAYS DE LA LOIRE
5454,RENAULT,CLIO,MANUELLE,57467,Second-Hand,DIESEL,2019,12490.0,-1.135305,43.716634899999995,NOUVELLE-AQUITAINE
5455,PEUGEOT,3008,MANUELLE,59498,Second-Hand,ESSENCE,2019,23380.0,1.0096455,49.292065,NORMANDIE
5456,PEUGEOT,308,AUTOMATIQUE,19426,Second-Hand,ESSENCE,2021,22990.0,-0.29883000000000004,49.07888300000001,NORMANDIE
5457,PEUGEOT,208,MANUELLE,104080,Second-Hand,DIESEL,2019,12300.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
5458,PEUGEOT,308,AUTOMATIQUE,38230,Second-Hand,ESSENCE,2018,18290.0,1.3725374,43.502265200000004,OCCITANIE
5459,PEUGEOT,208,MANUELLE,51066,Second-Hand,ESSENCE,2020,15300.0,2.3222997000000003,43.2128823,OCCITANIE
5460,PEUGEOT,3008,AUTOMATIQUE,52335,Second-Hand,DIESEL,2019,37480.0,-1.6251634,47.2533576,PAYS DE LA LOIRE
5461,PEUGEOT,208,MANUELLE,20782,Second-Hand,ESSENCE,2020,13750.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
5462,PEUGEOT,308,MANUELLE,56954,Second-Hand,DIESEL,2020,22780.0,0.0442158,43.222026299999996,OCCITANIE
5463,PEUGEOT,2008,MANUELLE,153344,Second-Hand,DIESEL,2019,13770.0,-1.5434246,47.1564651,PAYS DE LA LOIRE
5464,PEUGEOT,3008,MANUELLE,29967,Second-Hand,DIESEL,2020,29260.0,6.306098,43.3849727,PROVENCE-ALPES-CÔTE D'AZUR
5465,CITROEN,C3,MANUELLE,46270,Second-Hand,ESSENCE,2019,13490.0,4.7737295,45.6723936,AUVERGNE-RHÔNE-ALPES
5466,CITROEN,C3,MANUELLE,21154,Second-Hand,ESSENCE,2020,15980.0,-2.379717,47.93168000000001,BRETAGNE
5467,CITROEN,C3,MANUELLE,33106,Second-Hand,ESSENCE,2020,14010.0,-0.29883000000000004,49.07888300000001,NORMANDIE
5468,CITROEN,C3,MANUELLE,27658,Second-Hand,ESSENCE,2019,15580.0,2.0458201000000003,48.9063088,ÎLE-DE-FRANCE
5469,CITROEN,C5 AIRCROSS,MANUELLE,16735,Second-Hand,ESSENCE,2020,25000.0,7.727604899999998,48.6197464,GRAND EST
5470,CITROEN,C4,MANUELLE,351,Second-Hand,ESSENCE,2021,30400.0,-1.0626678999999999,49.10091540000001,NORMANDIE
5471,CITROEN,C3,AUTOMATIQUE,3660,Second-Hand,ESSENCE,2021,25850.0,2.2775011000000003,48.9212786,ÎLE-DE-FRANCE
5472,CITROEN,C3,MANUELLE,74632,Second-Hand,DIESEL,2017,10400.0,-1.9905683,48.64915379999999,BRETAGNE
5473,TOYOTA,YARIS,AUTOMATIQUE,47868,Second-Hand,HYBRIDE,2014,12100.0,5.9785358,43.1282927,PROVENCE-ALPES-CÔTE D'AZUR
5474,TOYOTA,YARIS,AUTOMATIQUE,45058,Second-Hand,HYBRIDE,2019,15800.0,-2.776153,48.5463099,BRETAGNE
5475,TOYOTA,C-HR,AUTOMATIQUE,51521,Second-Hand,HYBRIDE,2020,24920.0,2.9763732999999997,50.6289891,HAUTS-DE-FRANCE
5476,TOYOTA,YARIS,MANUELLE,16089,Second-Hand,ESSENCE,2019,11430.0,-0.8416245000000001,47.0720239,PAYS DE LA LOIRE
5477,TOYOTA,AYGO,MANUELLE,116,Second-Hand,ESSENCE,2021,17720.0,4.850298400000002,46.7475342,BOURGOGNE-FRANCHE-COMTÉ
5478,TOYOTA,RAV4,AUTOMATIQUE,68445,Second-Hand,HYBRIDE,2019,34500.0,-2.776153,48.5463099,BRETAGNE
5479,TOYOTA,RAV4,AUTOMATIQUE,100533,Second-Hand,HYBRIDE,2018,27810.0,1.8974397,47.9324151,CENTRE-VAL DE LOIRE
5480,TOYOTA,AYGO,MANUELLE,13016,Second-Hand,ESSENCE,2019,12080.0,2.1918231,48.88834430000001,ÎLE-DE-FRANCE
5481,TOYOTA,RAV4,AUTOMATIQUE,8400,Second-Hand,HYBRIDE,2021,46810.0,0.5396424,46.8213934,NOUVELLE-AQUITAINE
5482,TOYOTA,YARIS,AUTOMATIQUE,47922,Second-Hand,HYBRIDE,2019,16330.0,6.734093799999999,43.4724784,PROVENCE-ALPES-CÔTE D'AZUR
5483,TOYOTA,YARIS,AUTOMATIQUE,56207,Second-Hand,HYBRIDE,2019,15480.0,6.4721694,48.1851224,GRAND EST
5484,TOYOTA,C-HR,AUTOMATIQUE,15268,Second-Hand,HYBRIDE,2021,33020.0,-3.359254,47.775455,BRETAGNE
5485,TOYOTA,YARIS,AUTOMATIQUE,29962,Second-Hand,HYBRIDE,2019,16920.0,7.3060451,47.7495805,GRAND EST
5486,TOYOTA,COROLLA,AUTOMATIQUE,745,Second-Hand,HYBRIDE,2021,29460.0,4.096908,48.3330326,GRAND EST
5487,TOYOTA,AYGO,MANUELLE,58242,Second-Hand,ESSENCE,2019,12180.0,-0.323436,49.1703242,NORMANDIE
5488,VOLKSWAGEN,GOLF,AUTOMATIQUE,22978,Second-Hand,ESSENCE,2021,27560.0,2.118543,49.410804999999996,HAUTS-DE-FRANCE
5489,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,21646,Second-Hand,DIESEL,2021,36610.0,1.1887832,49.0254804,NORMANDIE
5490,VOLKSWAGEN,POLO,MANUELLE,23584,Second-Hand,DIESEL,2019,17580.0,2.327393,48.8097639,ÎLE-DE-FRANCE
5491,VOLKSWAGEN,GOLF,MANUELLE,5391,Second-Hand,ESSENCE,2021,22940.0,3.9800774,49.2588102,GRAND EST
5492,VOLKSWAGEN,UP!,MANUELLE,95971,Second-Hand,ESSENCE,2013,8010.0,2.327393,48.8097639,ÎLE-DE-FRANCE
5493,VOLKSWAGEN,GOLF,AUTOMATIQUE,41722,Second-Hand,DIESEL,2020,24410.0,-1.616473,48.1063327,BRETAGNE
5494,VOLKSWAGEN,T-ROC,AUTOMATIQUE,5300,Second-Hand,ESSENCE,2021,44060.0,4.740219799999998,44.2633614,PROVENCE-ALPES-CÔTE D'AZUR
5495,VOLKSWAGEN,POLO,AUTOMATIQUE,71147,Second-Hand,ESSENCE,2018,14610.0,4.33557,43.8134595,OCCITANIE
5496,VOLKSWAGEN,UP!,MANUELLE,9447,Second-Hand,ESSENCE,2021,10980.0,1.4202104,43.551262,OCCITANIE
5497,VOLKSWAGEN,GOLF,MANUELLE,116057,Second-Hand,DIESEL,2018,19080.0,-0.4395511,43.3247766,NOUVELLE-AQUITAINE
5498,RENAULT,ZOE,AUTOMATIQUE,5207,Second-Hand,ELECTRIQUE,2021,26760.0,-0.3415164,49.20839489999999,NORMANDIE
5499,RENAULT,MEGANE,AUTOMATIQUE,71340,Second-Hand,DIESEL,2018,18430.0,3.949436,49.031733,GRAND EST
5500,RENAULT,CLIO,MANUELLE,42121,Second-Hand,DIESEL,2017,13670.0,-0.29883000000000004,49.07888300000001,NORMANDIE
5501,RENAULT,CLIO,MANUELLE,14489,Second-Hand,ESSENCE,2021,14610.0,5.358064,43.543861,PROVENCE-ALPES-CÔTE D'AZUR
5502,RENAULT,MEGANE,MANUELLE,55,New,DIESEL,2021,21980.0,-1.616473,48.1063327,BRETAGNE
5503,RENAULT,MEGANE,MANUELLE,12,New,ESSENCE,2021,25500.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
5504,RENAULT,CLIO,MANUELLE,21784,Second-Hand,ESSENCE,2021,16880.0,-0.3415164,49.20839489999999,NORMANDIE
5505,RENAULT,TWINGO,MANUELLE,35301,Second-Hand,ESSENCE,2020,12280.0,0.648341,47.347590000000004,CENTRE-VAL DE LOIRE
5506,RENAULT,MEGANE,MANUELLE,146283,Second-Hand,DIESEL,2019,9740.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
5507,RENAULT,CAPTUR,AUTOMATIQUE,17980,Second-Hand,ESSENCE,2021,37070.0,1.7674221999999995,45.2490355,NOUVELLE-AQUITAINE
5508,RENAULT,MEGANE,AUTOMATIQUE,142412,Second-Hand,DIESEL,2019,12820.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
5509,RENAULT,CLIO,MANUELLE,11285,Second-Hand,DIESEL,2021,19110.0,1.1147825,44.03546499999999,OCCITANIE
5510,PEUGEOT,2008,AUTOMATIQUE,2607,Second-Hand,DIESEL,2021,33330.0,-0.39401970000000003,45.2818344,NOUVELLE-AQUITAINE
5511,PEUGEOT,108,MANUELLE,8981,Second-Hand,ESSENCE,2021,12950.0,2.987543,43.168043,OCCITANIE
5512,PEUGEOT,208,AUTOMATIQUE,54,New,ESSENCE,2021,28820.0,1.0096455,49.292065,NORMANDIE
5513,PEUGEOT,208,MANUELLE,102929,Second-Hand,DIESEL,2018,12300.0,1.2872618,45.8188143,NOUVELLE-AQUITAINE
5514,PEUGEOT,308,MANUELLE,39098,Second-Hand,DIESEL,2019,18060.0,1.1697523,49.2099999,NORMANDIE
5515,PEUGEOT,2008,MANUELLE,13250,Second-Hand,DIESEL,2016,24980.0,1.3986895000000001,43.558487400000004,OCCITANIE
5516,PEUGEOT,308,MANUELLE,116671,Second-Hand,DIESEL,2019,15360.0,1.3942952,44.0487349,OCCITANIE
5517,PEUGEOT,2008,MANUELLE,76595,Second-Hand,ESSENCE,2017,15710.0,-1.5879169,49.634162599999996,NORMANDIE
5518,PEUGEOT,3008,MANUELLE,14221,Second-Hand,DIESEL,2020,33000.0,4.7986577000000015,43.6423374,PROVENCE-ALPES-CÔTE D'AZUR
5519,PEUGEOT,308,AUTOMATIQUE,8880,Second-Hand,ESSENCE,2021,30510.0,3.121595,50.631513,HAUTS-DE-FRANCE
5520,PEUGEOT,308,MANUELLE,111166,Second-Hand,DIESEL,2019,10490.0,4.9206997,45.66857630000001,AUVERGNE-RHÔNE-ALPES
5521,PEUGEOT,3008,MANUELLE,125385,Second-Hand,DIESEL,2018,21570.0,7.3635565000000005,48.1005703,GRAND EST
5522,PEUGEOT,2008,MANUELLE,86207,Second-Hand,DIESEL,2020,17460.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
5523,PEUGEOT,308,MANUELLE,97492,Second-Hand,DIESEL,2019,15320.0,1.1697523,49.2099999,NORMANDIE
5524,PEUGEOT,3008,AUTOMATIQUE,54782,Second-Hand,DIESEL,2021,32840.0,1.2681539,45.86787320000001,NOUVELLE-AQUITAINE
5525,CITROEN,C3,MANUELLE,75729,Second-Hand,DIESEL,2020,14220.0,-1.1314829,44.6093808,NOUVELLE-AQUITAINE
5526,CITROEN,C3,MANUELLE,42926,Second-Hand,DIESEL,2019,15100.0,0.690345,44.4051307,NOUVELLE-AQUITAINE
5527,CITROEN,C4,MANUELLE,20639,Second-Hand,ESSENCE,2019,17830.0,1.2872618,45.8188143,NOUVELLE-AQUITAINE
5528,CITROEN,C3,MANUELLE,74280,Second-Hand,DIESEL,2020,14800.0,1.2872618,45.8188143,NOUVELLE-AQUITAINE
5529,CITROEN,C3,MANUELLE,18127,Second-Hand,ESSENCE,2019,12700.0,-1.1314829,44.6093808,NOUVELLE-AQUITAINE
5530,CITROEN,C3,MANUELLE,18414,Second-Hand,ESSENCE,2019,13890.0,-1.5879169,49.634162599999996,NORMANDIE
5531,CITROEN,C3,MANUELLE,21600,Second-Hand,ESSENCE,2021,14670.0,-0.21462150000000002,44.898920200000006,NOUVELLE-AQUITAINE
5532,TOYOTA,YARIS,AUTOMATIQUE,63385,Second-Hand,HYBRIDE,2016,14100.0,-4.4624445999999995,48.41814979999999,BRETAGNE
5533,TOYOTA,YARIS,AUTOMATIQUE,138319,Second-Hand,HYBRIDE,2017,10060.0,2.3027488,48.7143513,ÎLE-DE-FRANCE
5534,TOYOTA,AYGO,MANUELLE,40590,Second-Hand,ESSENCE,2020,11180.0,3.421942,50.442168,HAUTS-DE-FRANCE
5535,TOYOTA,C-HR,AUTOMATIQUE,57118,Second-Hand,HYBRIDE,2019,24110.0,4.7644508000000005,45.5868883,AUVERGNE-RHÔNE-ALPES
5536,TOYOTA,YARIS,MANUELLE,16599,Second-Hand,ESSENCE,2019,12940.0,1.4486438,48.4190149,CENTRE-VAL DE LOIRE
5537,TOYOTA,YARIS,AUTOMATIQUE,45951,Second-Hand,HYBRIDE,2018,15220.0,-2.7859791,47.669626,BRETAGNE
5538,TOYOTA,YARIS,MANUELLE,10370,Second-Hand,ESSENCE,2021,20110.0,2.3745708,47.11490209999999,CENTRE-VAL DE LOIRE
5539,TOYOTA,C-HR,AUTOMATIQUE,26851,Second-Hand,HYBRIDE,2019,22540.0,-1.4239393999999999,46.7188205,PAYS DE LA LOIRE
5540,TOYOTA,C-HR,AUTOMATIQUE,34904,Second-Hand,HYBRIDE,2019,27560.0,2.206086,43.59170020000001,OCCITANIE
5541,TOYOTA,YARIS,AUTOMATIQUE,67220,Second-Hand,HYBRIDE,2019,19020.0,1.1854537,49.0281651,NORMANDIE
5542,TOYOTA,COROLLA,AUTOMATIQUE,7350,Second-Hand,HYBRIDE,2021,27280.0,-2.776153,48.5463099,BRETAGNE
5543,TOYOTA,COROLLA,AUTOMATIQUE,11,New,HYBRIDE,2021,26150.0,-0.24212640000000002,44.947201,NOUVELLE-AQUITAINE
5544,TOYOTA,RAV4,AUTOMATIQUE,12500,Second-Hand,HYBRIDE,2021,74870.0,1.8832567999999998,50.9367156,HAUTS-DE-FRANCE
5545,TOYOTA,COROLLA,AUTOMATIQUE,12980,Second-Hand,HYBRIDE,2021,35280.0,0.6273660999999999,44.177533000000004,NOUVELLE-AQUITAINE
5546,TOYOTA,YARIS,MANUELLE,9990,Second-Hand,ESSENCE,2021,19410.0,2.9763732999999997,50.6289891,HAUTS-DE-FRANCE
5547,TOYOTA,C-HR,AUTOMATIQUE,41091,Second-Hand,HYBRIDE,2019,22780.0,6.734093799999999,43.4724784,PROVENCE-ALPES-CÔTE D'AZUR
5548,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,52695,Second-Hand,DIESEL,2019,30630.0,1.4208296999999999,43.6587377,OCCITANIE
5549,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,87661,Second-Hand,DIESEL,2020,33550.0,1.4202104,43.551262,OCCITANIE
5550,VOLKSWAGEN,POLO,MANUELLE,18501,Second-Hand,ESSENCE,2021,18640.0,5.4000149,43.287462899999994,PROVENCE-ALPES-CÔTE D'AZUR
5551,VOLKSWAGEN,POLO,MANUELLE,21721,Second-Hand,ESSENCE,2020,16030.0,5.4578501999999975,47.0662875,BOURGOGNE-FRANCHE-COMTÉ
5552,VOLKSWAGEN,GOLF,AUTOMATIQUE,25750,Second-Hand,DIESEL,2021,37180.0,1.5177695,43.54516710000001,OCCITANIE
5553,VOLKSWAGEN,GOLF,MANUELLE,65073,Second-Hand,ESSENCE,2018,17050.0,4.821747900000001,45.63513920000001,AUVERGNE-RHÔNE-ALPES
5554,VOLKSWAGEN,GOLF,AUTOMATIQUE,15770,Second-Hand,HYBRIDE,2021,29050.0,-1.616473,48.1063327,BRETAGNE
5555,VOLKSWAGEN,POLO,AUTOMATIQUE,8278,Second-Hand,ESSENCE,2021,23540.0,0.1971349,47.9800256,PAYS DE LA LOIRE
5556,VOLKSWAGEN,POLO,MANUELLE,84933,Second-Hand,ESSENCE,2016,11320.0,3.5484150999999997,50.389550899999996,HAUTS-DE-FRANCE
5557,RENAULT,MEGANE,MANUELLE,51660,Second-Hand,DIESEL,2018,17570.0,2.1452533,48.79249160000001,ÎLE-DE-FRANCE
5558,RENAULT,MEGANE,AUTOMATIQUE,77812,Second-Hand,DIESEL,2017,14160.0,5.232458900000001,43.418476399999996,PROVENCE-ALPES-CÔTE D'AZUR
5559,RENAULT,CLIO,MANUELLE,10407,Second-Hand,DIESEL,2021,19030.0,2.0277363,50.36727820000001,HAUTS-DE-FRANCE
5560,RENAULT,CAPTUR,MANUELLE,77752,Second-Hand,DIESEL,2016,14140.0,5.076536900000002,43.6328973,PROVENCE-ALPES-CÔTE D'AZUR
5561,RENAULT,ZOE,AUTOMATIQUE,26484,Second-Hand,ELECTRIQUE,2017,8520.0,2.3038249,48.7144637,ÎLE-DE-FRANCE
5562,RENAULT,CLIO,MANUELLE,24990,Second-Hand,ESSENCE,2019,14980.0,1.2681539,45.86787320000001,NOUVELLE-AQUITAINE
5563,RENAULT,MEGANE,AUTOMATIQUE,8505,Second-Hand,DIESEL,2021,21810.0,-1.616473,48.1063327,BRETAGNE
5564,RENAULT,CLIO,MANUELLE,64605,Second-Hand,DIESEL,2017,7610.0,-3.3550352999999995,47.7775711,BRETAGNE
5565,RENAULT,CAPTUR,AUTOMATIQUE,12,New,DIESEL,2021,27580.0,1.6804126,43.77443820000001,OCCITANIE
5566,RENAULT,TWINGO,MANUELLE,32733,Second-Hand,ESSENCE,2019,9310.0,2.2518602999999997,48.888832799999996,ÎLE-DE-FRANCE
5567,RENAULT,TWINGO,MANUELLE,2213,Second-Hand,ESSENCE,2021,11830.0,-0.5328835,47.4558245,PAYS DE LA LOIRE
5568,RENAULT,MEGANE,MANUELLE,12,New,DIESEL,2021,25500.0,-1.616473,48.1063327,BRETAGNE
5569,PEUGEOT,208,MANUELLE,19285,Second-Hand,ESSENCE,2021,17880.0,-1.6218780000000002,48.1133029,BRETAGNE
5570,PEUGEOT,308,AUTOMATIQUE,2213,Second-Hand,DIESEL,2021,26480.0,2.9033346,48.9569831,ÎLE-DE-FRANCE
5571,PEUGEOT,3008,MANUELLE,61487,Second-Hand,ESSENCE,2017,26820.0,1.1697523,49.2099999,NORMANDIE
5572,PEUGEOT,208,AUTOMATIQUE,12634,Second-Hand,ESSENCE,2021,24600.0,-0.39401970000000003,45.2818344,NOUVELLE-AQUITAINE
5573,PEUGEOT,308,MANUELLE,24631,Second-Hand,DIESEL,2021,25280.0,-1.334272,46.959050399999995,PAYS DE LA LOIRE
5574,PEUGEOT,308,MANUELLE,138716,Second-Hand,DIESEL,2019,10750.0,-1.616473,48.1063327,BRETAGNE
5575,PEUGEOT,308,AUTOMATIQUE,55541,Second-Hand,DIESEL,2020,21440.0,-1.6251634,47.2533576,PAYS DE LA LOIRE
5576,PEUGEOT,2008,AUTOMATIQUE,25463,Second-Hand,ESSENCE,2020,19530.0,5.5408273,43.7203029,PROVENCE-ALPES-CÔTE D'AZUR
5577,PEUGEOT,208,MANUELLE,27023,Second-Hand,ESSENCE,2020,18940.0,1.4605552,43.3615875,OCCITANIE
5578,PEUGEOT,308,AUTOMATIQUE,35166,Second-Hand,DIESEL,2020,32710.0,4.9148651,46.5555657,BOURGOGNE-FRANCHE-COMTÉ
5579,PEUGEOT,208,MANUELLE,9122,Second-Hand,ESSENCE,2020,15470.0,5.2396471,43.4298529,PROVENCE-ALPES-CÔTE D'AZUR
5580,PEUGEOT,2008,MANUELLE,63270,Second-Hand,ESSENCE,2018,11950.0,0.5998994999999999,44.1943105,NOUVELLE-AQUITAINE
5581,PEUGEOT,3008,AUTOMATIQUE,12325,Second-Hand,HYBRIDE,2021,38300.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
5582,CITROEN,C3,MANUELLE,82431,Second-Hand,ESSENCE,2018,11100.0,-1.9905683,48.64915379999999,BRETAGNE
5583,CITROEN,C4,MANUELLE,55839,Second-Hand,ESSENCE,2018,13060.0,-1.745584,47.6294749,PAYS DE LA LOIRE
5584,CITROEN,C5 AIRCROSS,MANUELLE,24814,Second-Hand,DIESEL,2020,34480.0,-2.7408096,48.5048251,BRETAGNE
5585,CITROEN,C3,MANUELLE,66207,Second-Hand,DIESEL,2020,12540.0,-1.1314829,44.6093808,NOUVELLE-AQUITAINE
5586,CITROEN,C3,MANUELLE,137613,Second-Hand,DIESEL,2018,11230.0,5.4086371999999985,43.509559100000004,PROVENCE-ALPES-CÔTE D'AZUR
5587,CITROEN,C3,MANUELLE,2181,Second-Hand,DIESEL,2020,20410.0,1.4439366000000002,44.433669099999996,OCCITANIE
5588,CITROEN,C3,MANUELLE,64640,Second-Hand,ESSENCE,2019,12270.0,-0.9403403,48.652685,NORMANDIE
5589,CITROEN,C3,MANUELLE,25491,Second-Hand,ESSENCE,2019,14410.0,-1.4243028999999998,49.06810520000001,NORMANDIE
5590,CITROEN,C4 CACTUS,MANUELLE,9317,Second-Hand,ESSENCE,2021,19340.0,5.0041730000000015,45.00053,AUVERGNE-RHÔNE-ALPES
5591,CITROEN,C4 CACTUS,MANUELLE,51009,Second-Hand,ESSENCE,2018,15730.0,0.6326972,44.18181690000001,NOUVELLE-AQUITAINE
5592,CITROEN,C3,MANUELLE,103644,Second-Hand,DIESEL,2017,10330.0,1.4439366000000002,44.433669099999996,OCCITANIE
5593,TOYOTA,C-HR,AUTOMATIQUE,83780,Second-Hand,HYBRIDE,2018,21580.0,2.176698,48.45746,ÎLE-DE-FRANCE
5594,TOYOTA,C-HR,AUTOMATIQUE,26496,Second-Hand,HYBRIDE,2019,24140.0,6.6835684,49.1093909,GRAND EST
5595,TOYOTA,C-HR,AUTOMATIQUE,6383,Second-Hand,HYBRIDE,2021,29950.0,1.6561362000000002,46.7851221,CENTRE-VAL DE LOIRE
5596,TOYOTA,C-HR,AUTOMATIQUE,40404,Second-Hand,HYBRIDE,2019,23070.0,-0.1228789,47.23089969999999,PAYS DE LA LOIRE
5597,TOYOTA,COROLLA,AUTOMATIQUE,21557,Second-Hand,HYBRIDE,2020,27810.0,-2.7859791,47.669626,BRETAGNE
5598,TOYOTA,YARIS,MANUELLE,26340,Second-Hand,ESSENCE,2021,14140.0,2.3557456,48.8382605,ÎLE-DE-FRANCE
5599,TOYOTA,YARIS,AUTOMATIQUE,10398,Second-Hand,HYBRIDE,2020,21220.0,-3.359254,47.775455,BRETAGNE
5600,TOYOTA,COROLLA,AUTOMATIQUE,17391,Second-Hand,HYBRIDE,2020,24450.0,-1.4868004,43.4436274,NOUVELLE-AQUITAINE
5601,TOYOTA,COROLLA,AUTOMATIQUE,13,New,HYBRIDE,2021,35680.0,4.850298400000002,46.7475342,BOURGOGNE-FRANCHE-COMTÉ
5602,TOYOTA,YARIS,AUTOMATIQUE,16415,Second-Hand,HYBRIDE,2019,18620.0,5.99489,47.242699,BOURGOGNE-FRANCHE-COMTÉ
5603,TOYOTA,AYGO,MANUELLE,72405,Second-Hand,ESSENCE,2012,6450.0,2.3029386,48.84783820000001,ÎLE-DE-FRANCE
5604,VOLKSWAGEN,GOLF,MANUELLE,35670,Second-Hand,ESSENCE,2019,20770.0,-4.084949,47.9656256,BRETAGNE
5605,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,21569,Second-Hand,DIESEL,2020,35620.0,1.1887832,49.0254804,NORMANDIE
5606,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,61880,Second-Hand,DIESEL,2018,33300.0,-0.8690899999999999,47.0741271,PAYS DE LA LOIRE
5607,VOLKSWAGEN,T-ROC,AUTOMATIQUE,3570,Second-Hand,DIESEL,2021,38550.0,0.6164054,44.188911600000004,NOUVELLE-AQUITAINE
5608,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,12075,Second-Hand,DIESEL,2021,42530.0,1.5177695,43.54516710000001,OCCITANIE
5609,VOLKSWAGEN,TIGUAN,AUTOMATIQUE,11,New,ESSENCE,2021,35420.0,-4.4669629,48.4158136,BRETAGNE
5610,VOLKSWAGEN,GOLF,AUTOMATIQUE,94450,Second-Hand,DIESEL,2018,20600.0,2.4196656,49.364456200000006,HAUTS-DE-FRANCE
5611,VOLKSWAGEN,POLO,MANUELLE,68430,Second-Hand,DIESEL,2015,12180.0,7.3845865,47.77029570000001,GRAND EST
5612,VOLKSWAGEN,GOLF,MANUELLE,105484,Second-Hand,DIESEL,2019,17340.0,-1.616473,48.1063327,BRETAGNE
5613,VOLKSWAGEN,GOLF,AUTOMATIQUE,20702,Second-Hand,ESSENCE,2018,21940.0,2.327393,48.8097639,ÎLE-DE-FRANCE
5614,VOLKSWAGEN,GOLF,MANUELLE,9037,Second-Hand,ESSENCE,2021,26550.0,1.4208296999999999,43.6587377,OCCITANIE
5615,VOLKSWAGEN,UP!,MANUELLE,30926,Second-Hand,ESSENCE,2019,9520.0,2.5999086,48.7017382,ÎLE-DE-FRANCE
5616,RENAULT,MEGANE,MANUELLE,11,New,ESSENCE,2021,23300.0,1.9119781000000002,48.7623634,ÎLE-DE-FRANCE
5617,RENAULT,CLIO,MANUELLE,41058,Second-Hand,ESSENCE,2019,12960.0,1.2681539,45.86787320000001,NOUVELLE-AQUITAINE
5618,RENAULT,CAPTUR,MANUELLE,23965,Second-Hand,ESSENCE,2020,16560.0,7.3635565000000005,48.1005703,GRAND EST
5619,RENAULT,CLIO,MANUELLE,12,New,ESSENCE,2021,19300.0,5.2396471,43.4298529,PROVENCE-ALPES-CÔTE D'AZUR
5620,RENAULT,CLIO,MANUELLE,20288,Second-Hand,DIESEL,2020,15640.0,-0.5233502,46.843866799999994,NOUVELLE-AQUITAINE
5621,RENAULT,CLIO,MANUELLE,66064,Second-Hand,DIESEL,2018,8700.0,1.1147825,44.03546499999999,OCCITANIE
5622,RENAULT,MEGANE,AUTOMATIQUE,31590,Second-Hand,DIESEL,2020,22490.0,0.7001691999999999,47.333475,CENTRE-VAL DE LOIRE
5623,RENAULT,MEGANE,AUTOMATIQUE,86477,Second-Hand,DIESEL,2020,17860.0,1.9130778999999998,47.848650299999996,CENTRE-VAL DE LOIRE
5624,RENAULT,CLIO,MANUELLE,2800,Second-Hand,ESSENCE,2021,17900.0,1.4507993000000001,49.1101284,NORMANDIE
5625,PEUGEOT,3008,MANUELLE,111506,Second-Hand,DIESEL,2016,16780.0,1.371191,48.7188309,CENTRE-VAL DE LOIRE
5626,PEUGEOT,3008,MANUELLE,89004,Second-Hand,DIESEL,2019,23300.0,-1.6218780000000002,48.1133029,BRETAGNE
5627,PEUGEOT,2008,MANUELLE,32063,Second-Hand,ESSENCE,2019,19820.0,5.4021503,43.506357,PROVENCE-ALPES-CÔTE D'AZUR
5628,PEUGEOT,3008,AUTOMATIQUE,15062,Second-Hand,DIESEL,2021,37590.0,1.0935645,44.0751583,OCCITANIE
5629,PEUGEOT,3008,AUTOMATIQUE,56707,Second-Hand,ESSENCE,2018,29260.0,-1.135305,43.716634899999995,NOUVELLE-AQUITAINE
5630,PEUGEOT,308,MANUELLE,120516,Second-Hand,DIESEL,2018,12190.0,4.8803728,45.720459999999996,AUVERGNE-RHÔNE-ALPES
