Brand,Model,Gear,KM,Energie,Year,Price,Zip_code,longitude,latitude
VOLKSWAGEN,POLO,automatique,21740,Essence,2019,21110,65000,0.07538399999999999,43.21766289999999
VOLKSWAGEN,T-ROC,mécanique,53019,Diesel,2020,31180,83480,6.694704700000001,43.4496143
RENAULT,KADJAR,automatique,12,Essence,2022,30480,78260,2.0606332,48.966164899999995
RENAULT,CLIO,mécanique,17,Essence,2022,18660,77090,2.6774626,48.83076390000001
RENAULT,CLIO,automatique,10282,Hybride essence électrique,2021,24270,77090,2.6774626,48.83076390000001
RENAULT,ZOE,automatique,8175,Electrique,2021,18190,78000,2.1452533,48.792491600000005
RENAULT,TWINGO,mécanique,13,Essence,2022,13890,94700,2.4373702,48.813044399999995
RENAULT,CAPTUR,mécanique,11,Essence,2022,21930,69200,4.8803728,45.720459999999996
RENAULT,KANGOO,mécanique,83771,Diesel,2016,10980,33410,-0.3207624,44.6341528
RENAULT,MEGANE,mécanique,29860,Diesel,2020,16590,46000,1.4400951000000002,44.4240588
RENAULT,TWINGO,mécanique,5701,Essence,2021,12900,75015,2.2867295,48.8525843
RENAULT,SCENIC,mécanique,41937,Essence,2018,18850,30000,4.3398333,43.818411600000005
RENAULT,KOLEOS,automatique,40176,Diesel,2019,33460,81400,2.1546868999999997,44.0244254
RENAULT,CLIO,automatique,40636,Essence,2020,20300,87000,1.2681539,45.867873200000005
RENAULT,CLIO,mécanique,100317,Diesel,2019,10980,56600,-3.3550352999999995,47.7775711
RENAULT,CAPTUR,mécanique,12,Essence,2022,24580,69960,4.9206997,45.66857630000001
RENAULT,CLIO,mécanique,68852,Diesel,2018,10510,46000,1.4400951000000002,44.4240588
PEUGEOT,2008,mécanique,13,Essence,2022,33730,44470,-1.4545805,47.2812166
PEUGEOT,208,mécanique,79084,Diesel,2018,11220,63000,3.1222017999999996,45.771569299999996
PEUGEOT,208,mécanique,108139,Diesel,2017,9650,56600,-3.3550352999999995,47.7775711
PEUGEOT,508,mécanique,121006,Diesel,2016,12150,82100,1.0935645,44.0751583
PEUGEOT,208,mécanique,48957,Diesel,2019,16640,44700,-1.6251634,47.2533576
PEUGEOT,2008,mécanique,31870,Essence,2020,21580,11200,2.7513411,43.1866349
PEUGEOT,308,mécanique,12074,Diesel,2020,24620,11100,2.987543,43.168043
PEUGEOT,RIFTER,mécanique,14348,Essence,2021,25400,69960,4.9206997,45.66857630000001
PEUGEOT,208,automatique,11240,Electrique,2021,27430,31190,1.4605552,43.3615875
PEUGEOT,307,mécanique,95550,Essence,2005,4170,36400,1.9912308999999997,46.5865482
PEUGEOT,208,mécanique,70271,Diesel,2020,11330,78310,1.9119781000000002,48.7623634
PEUGEOT,2008,automatique,11,Essence,2022,27480,15130,2.5067041000000003,44.928818299999996
PEUGEOT,3008,automatique,5508,Diesel,2022,32290,11000,2.3222997000000003,43.2128823
PEUGEOT,3008,mécanique,106640,Diesel,2018,26640,76500,1.0096455,49.292065
PEUGEOT,308,mécanique,49852,Essence,2017,22970,51450,4.0564987,49.27682189999999
PEUGEOT,3008,automatique,89805,Essence,2020,26230,51100,4.0844517,49.2362208
CITROEN,BERLINGO,mécanique,12,Diesel,2022,23350,13200,4.6393447,43.70607270000001
CITROEN,C4,automatique,30463,Essence,2021,28650,30000,4.331950900000001,43.8133304
CITROEN,C3 AIRCROSS,mécanique,30566,Essence,2020,19260,89100,3.2853718,48.1854231
CITROEN,C5 AIRCROSS,automatique,5543,Essence,2021,32840,68110,7.4310721000000015,47.7762552
CITROEN,C3,mécanique,107,Diesel,2022,20310,56800,-2.379717,47.93168000000001
CITROEN,C3,mécanique,30575,Essence,2020,15970,77500,2.5737986,48.868111
CITROEN,C4 PICASSO,mécanique,88260,Diesel,2018,14160,50140,-0.9403403,48.652685
CITROEN,BERLINGO,mécanique,80645,Diesel,2020,17260,84100,4.8315009999999985,44.1220757
CITROEN,C3 PICASSO,mécanique,58967,Essence,2018,14740,72000,0.1748559,47.979828600000005
CITROEN,C3,mécanique,57287,Diesel,2019,15780,81380,2.1562446,43.9540896
CITROEN,C4 CACTUS,mécanique,41158,Essence,2019,13170,43700,3.9574584,45.0513255
CITROEN,C3,mécanique,50423,Essence,2019,12050,77240,2.6257437,48.5694255
CITROEN,C4,mécanique,36974,Essence,2018,18580,72210,0.0399186,47.893619799999996
CITROEN,C1,mécanique,1060,Essence,2022,14180,92250,2.2384215,48.903225299999995
CITROEN,C4 AIRCROSS,mécanique,137135,Diesel,2016,11580,37100,0.6961569000000001,47.4262534
CITROEN,C3,mécanique,49354,Essence,2019,15970,46000,1.4439366000000002,44.433669099999996
TOYOTA,YARIS,mécanique,111,Essence,2022,55380,75005,2.3478995,48.8425066
TOYOTA,YARIS,mécanique,71393,Essence,2019,13620,46300,1.3740506000000001,44.7313556
TOYOTA,YARIS,mécanique,61131,Essence,2019,11950,92140,2.2482853,48.782543200000006
TOYOTA,COROLLA,automatique,10030,Hybride essence électrique,2021,36560,69200,4.866374299999999,45.7175371
TOYOTA,RAV 4,mécanique,123281,Diesel,2015,16480,26600,4.8335253,45.0935158
TOYOTA,AYGO,mécanique,63575,Essence,2019,11090,71000,4.8132623,46.287078799999996
TOYOTA,YARIS,automatique,45580,Hybride essence électrique,2018,16710,69140,4.8774308,45.8162105
TOYOTA,CAMRY,automatique,32591,Hybride essence électrique,2020,36770,77100,2.8797,48.94809
TOYOTA,C-HR,automatique,61406,Hybride essence électrique,2019,25280,74330,6.0817498,45.932293900000005
TOYOTA,C-HR,automatique,32034,Hybride essence électrique,2019,23080,51510,4.3147731,48.9619514
TOYOTA,PRIUS+,automatique,12048,Hybride essence électrique,2021,31330,69200,4.866374299999999,45.7175371
TOYOTA,C-HR,automatique,7020,Hybride essence électrique,2021,29310,69200,4.866374299999999,45.7175371
TOYOTA,AURIS,automatique,14467,Hybride essence électrique,2019,21650,69200,4.866374299999999,45.7175371
TOYOTA,COROLLA,automatique,7921,Hybride essence électrique,2021,33960,69140,4.8774308,45.8162105
TOYOTA,AYGO,mécanique,62838,Essence,2020,11370,77100,2.8792485,48.9480997
VOLKSWAGEN,POLO,mécanique,49668,Essence,2021,19200,77170,2.5999086,48.7017382
VOLKSWAGEN,POLO,mécanique,34040,Diesel,2020,20720,13008,5.4000149,43.287462899999994
VOLKSWAGEN,PASSAT,automatique,96521,Hybride essence électrique,2017,26160,40280,-0.487245,43.86569
VOLKSWAGEN,T-CROSS,mécanique,583,Essence,2022,23850,94110,2.327393,48.8097639
VOLKSWAGEN,POLO,mécanique,40963,Essence,2020,16230,64230,-0.4395511,43.3247766
VOLKSWAGEN,SHARAN,automatique,83460,Diesel,2018,29940,49300,-0.8690899999999999,47.0741271
VOLKSWAGEN,GOLF,automatique,61893,Essence,2018,23420,27000,1.1545857,49.000688000000004
VOLKSWAGEN,CADDY,automatique,119549,Diesel,2019,18960,11100,2.9859202000000002,43.1699227
VOLKSWAGEN,TIGUAN,automatique,40197,Diesel,2019,35450,77100,2.8764079,48.9336153
VOLKSWAGEN,POLO,automatique,6513,Essence,2021,20880,31200,1.4208296999999999,43.6587377
VOLKSWAGEN,TIGUAN,mécanique,133965,Diesel,2019,21260,77140,2.7010521000000014,48.2567095
VOLKSWAGEN,GOLF,mécanique,38130,Diesel,2019,24580,13300,5.0829049999999985,43.63755400000001
VOLKSWAGEN,GOLF,automatique,11,Essence,2022,33280,68100,7.357767699999999,47.7518123
VOLKSWAGEN,POLO,automatique,27220,Diesel,2020,20880,31200,1.4208296999999999,43.6587377
VOLKSWAGEN,POLO,mécanique,4254,Essence,2021,19500,65000,0.07538399999999999,43.21766289999999
RENAULT,CLIO,mécanique,131081,Diesel,2017,10500,36250,1.650625,46.778693
RENAULT,MEGANE,mécanique,127219,Diesel,2013,8990,84500,4.7483457,44.28876079999999
RENAULT,ESPACE,automatique,16291,Diesel,2021,51230,91380,2.3038249,48.7144637
RENAULT,CAPTUR,mécanique,17025,Diesel,2021,23110,14200,-0.3415164,49.20839489999999
RENAULT,TWINGO,mécanique,167560,Essence,2013,6240,28630,1.4420353000000001,48.4210744
RENAULT,CAPTUR,mécanique,66744,Diesel,2018,14100,23000,1.8726293,46.17667609999999
RENAULT,CLIO,mécanique,57226,Essence,2013,8310,11100,2.9833699,43.1594947
RENAULT,CLIO,mécanique,65400,Diesel,2018,12630,33410,-0.3207624,44.6341528
RENAULT,MEGANE,automatique,6316,Essence,2021,23760,14200,-0.3415164,49.20839489999999
RENAULT,CAPTUR,mécanique,14379,Essence,2021,21630,34400,4.1486250999999985,43.672702
RENAULT,TWINGO,mécanique,28170,Essence,2020,10650,82100,1.1147825,44.03546499999999
RENAULT,KADJAR,automatique,16632,Essence,2020,26540,49000,-0.5328835,47.4558245
RENAULT,TALISMAN,automatique,129405,Diesel,2018,15060,35510,-1.616473,48.1063327
RENAULT,TALISMAN,automatique,6250,Diesel,2022,46860,62140,2.0277363,50.36727820000001
RENAULT,CLIO,mécanique,49952,Diesel,2018,12170,10600,4.0223403,48.312729700000006
RENAULT,KADJAR,mécanique,86532,Diesel,2018,19780,78310,1.933229,48.758291
PEUGEOT,108,mécanique,4196,Essence,2021,13900,17130,-0.39401970000000003,45.2818344
PEUGEOT,208,mécanique,36840,Essence,2019,13180,28630,1.4420353000000001,48.4210744
PEUGEOT,5008,automatique,8068,Diesel,2022,42540,44700,-1.6251634,47.2533576
PEUGEOT,308,automatique,11,Essence,2022,26730,68000,7.3775198,48.09739219999999
PEUGEOT,308,mécanique,12,Essence,2021,22020,31150,1.4099102,43.6767996
PEUGEOT,3008,automatique,13,Hybride essence électrique,2022,63620,92250,2.2384215,48.903225299999995
PEUGEOT,3008,mécanique,91634,Diesel,2018,27100,82100,1.0935645,44.0751583
PEUGEOT,208,mécanique,105084,Diesel,2017,10240,33320,-0.6618778000000001,44.8694347
PEUGEOT,208,mécanique,88059,Diesel,2018,11680,78310,1.9119781000000002,48.7623634
PEUGEOT,208,automatique,5917,Electrique,2021,28040,65000,0.0442158,43.222026299999996
PEUGEOT,3008,automatique,12540,Hybride essence électrique,2021,54830,59650,3.121595,50.631513
PEUGEOT,208,mécanique,6240,Essence,2020,18700,70300,6.3639481,47.810984499999996
PEUGEOT,208,automatique,944,Essence,2021,31780,17130,-0.39401970000000003,45.2818344
PEUGEOT,108,mécanique,17628,Essence,2020,15490,27400,1.1697523,49.2099999
PEUGEOT,308,mécanique,188680,Diesel,2010,6350,47000,0.6164054,44.188911600000004
PEUGEOT,208,automatique,8,Electrique,2021,33580,72300,-0.3046949,47.8342661
CITROEN,C1,mécanique,6416,Essence,2021,12170,91100,2.4579549,48.6101023
CITROEN,C3,mécanique,55,Essence,2021,20970,86270,0.7970444999999999,46.7944768
CITROEN,BERLINGO,mécanique,150147,Diesel,2017,11010,56600,-3.3550352999999995,47.7775711
CITROEN,C1,mécanique,20498,Essence,2019,11850,67100,7.7477399999999985,48.557745000000004
CITROEN,C4,mécanique,81880,Essence,2017,12630,47550,0.6326972,44.18181690000001
CITROEN,C3,mécanique,30154,Diesel,2020,21230,87000,1.2872618,45.8188143
CITROEN,C4,mécanique,36053,Essence,2018,14420,77170,2.5982114,48.7013083
CITROEN,C4,mécanique,60481,Diesel,2019,17090,50000,-1.0626678999999999,49.10091540000001
CITROEN,C3,automatique,78013,Essence,2020,18730,13300,5.076536900000001,43.6328973
CITROEN,C4 CACTUS,mécanique,22000,Essence,2020,17580,35510,-1.6228022,48.112046899999996
CITROEN,BERLINGO,mécanique,2621,Diesel,2022,30510,13300,5.076536900000001,43.6328973
CITROEN,C5 AIRCROSS,mécanique,3274,Diesel,2021,33680,77500,2.5737986,48.868111
CITROEN,PICASSO,mécanique,165000,Diesel,2011,6220,36400,1.9912308999999997,46.5865482
CITROEN,C3,mécanique,43536,Diesel,2019,14360,35510,-1.616473,48.1063327
CITROEN,C4 CACTUS,mécanique,88961,Diesel,2017,14830,84300,5.0233596999999985,43.85502289999999
TOYOTA,C-HR,automatique,10255,Hybride essence électrique,2020,25130,74100,6.2724888,46.18624439999999
TOYOTA,PRIUS,automatique,68697,Hybride essence électrique,2018,21130,26000,4.9351218,44.9176592
TOYOTA,COROLLA,automatique,10030,Hybride essence électrique,2021,36560,69200,4.866374299999999,45.7175371
TOYOTA,COROLLA,automatique,21795,Hybride essence électrique,2021,34680,69200,4.866374299999999,45.7175371
TOYOTA,AYGO,mécanique,48972,Essence,2019,9040,12100,3.0491226000000005,44.0854419
TOYOTA,RAV 4,automatique,51070,Hybride essence électrique,2019,31350,34500,3.2582468999999996,43.348403000000005
TOYOTA,C-HR,automatique,84360,Hybride essence électrique,2019,18300,64600,-1.5024226999999999,43.46445689999999
TOYOTA,COROLLA,automatique,10370,Hybride essence électrique,2022,36580,69200,4.866374299999999,45.7175371
TOYOTA,CAMRY,automatique,32591,Hybride essence électrique,2020,36770,77100,2.8797,48.94809
TOYOTA,RAV 4,automatique,8809,Hybride essence électrique,2021,44630,44400,-1.5382478000000002,47.1557824
TOYOTA,YARIS,automatique,57480,Hybride essence électrique,2018,14970,28500,1.3615393,48.67079769999999
TOYOTA,RAV 4,automatique,46204,Hybride essence électrique,2020,38260,13200,4.6451391,43.6652888
TOYOTA,AYGO,mécanique,40950,Essence,2020,10690,44400,-1.5382478000000002,47.1557824
TOYOTA,C-HR,automatique,32034,Hybride essence électrique,2019,23080,51510,4.3147731,48.9619514
TOYOTA,RAV 4,automatique,42180,Hybride essence électrique,2019,28840,64230,-0.4306035,43.31920170000001
VOLKSWAGEN,GOLF,automatique,5600,Hybride essence électrique,2021,43660,72100,0.1971349,47.9800256
VOLKSWAGEN,POLO,mécanique,20990,Diesel,2020,17190,69360,4.821747900000001,45.635139200000005
VOLKSWAGEN,GOLF,mécanique,26550,Diesel,2020,24660,64230,-0.4395511,43.3247766
VOLKSWAGEN,GOLF,automatique,8400,Diesel,2022,33450,28630,1.4486438,48.4190149
VOLKSWAGEN,GOLF,mécanique,33498,Essence,2019,20140,77170,2.5999086,48.7017382
VOLKSWAGEN,PASSAT,automatique,7647,Hybride essence électrique,2020,38430,31100,1.4202104,43.551262
VOLKSWAGEN,GOLF,mécanique,15222,Essence,2020,22300,67120,7.532626,48.551266999999996
VOLKSWAGEN,TOURAN,mécanique,44495,Diesel,2019,24760,13008,5.4000149,43.287462899999994
VOLKSWAGEN,POLO,mécanique,75287,Diesel,2015,11170,34000,3.8808936000000003,43.584820799999996
VOLKSWAGEN,ARTEON,automatique,302,Diesel,2021,44680,77100,2.8764079,48.9336153
VOLKSWAGEN,GOLF,automatique,10406,Hybride essence électrique,2021,41010,69340,4.7728243,45.7469692
VOLKSWAGEN,GOLF,mécanique,149500,Essence,2014,12630,59113,3.0614263999999998,50.5552984
VOLKSWAGEN,T-ROC,automatique,28578,Diesel,2020,33190,94110,2.327393,48.8097639
VOLKSWAGEN,UP!,automatique,13200,Electrique,2019,16480,70100,5.599732700000001,47.4376602
RENAULT,TALISMAN,mécanique,85534,Diesel,2020,17200,44700,-1.6251634,47.2533576
RENAULT,KANGOO EXPRESS,mécanique,38601,Diesel,2020,11970,14200,-0.3415164,49.20839489999999
RENAULT,CAPTUR,mécanique,7259,Essence,2020,17240,59113,3.0346811000000002,50.55953220000001
RENAULT,CLIO,automatique,29970,Essence,2020,18750,1600,4.756201,45.9526167
RENAULT,CAPTUR,automatique,168,Hybride essence électrique,2022,32360,31220,1.122449,43.265488
RENAULT,CLIO,mécanique,58810,Essence,2019,13180,56600,-3.3550352999999995,47.7775711
RENAULT,CAPTUR,mécanique,27514,Diesel,2019,15720,92600,2.2859791,48.9173158
RENAULT,CAPTUR,mécanique,11,Essence,2022,23390,78310,1.9119781000000002,48.7623634
RENAULT,MEGANE,automatique,13,Diesel,2021,31220,27300,0.5870409999999999,49.0869112
RENAULT,SCENIC,mécanique,97227,Essence,2014,11100,51200,3.949436,49.031733
RENAULT,ZOE,automatique,7535,Electrique,2021,17230,76000,1.0663941000000001,49.4481287
RENAULT,ZOE,automatique,6840,Electrique,2021,14690,75015,2.2867295,48.8525843
RENAULT,MEGANE,mécanique,67513,Diesel,2019,13400,72650,0.1727154,48.04410379999999
RENAULT,TALISMAN,mécanique,70185,Diesel,2019,23280,61300,0.6586894999999999,48.76227799999999
RENAULT,CLIO,mécanique,81192,Diesel,2018,9080,35510,-1.616473,48.1063327
RENAULT,MEGANE,mécanique,12,Diesel,2022,25860,35510,-1.616473,48.1063327
PEUGEOT,108,mécanique,13,Essence,2022,16120,92250,2.2384215,48.903225299999995
PEUGEOT,2008,mécanique,12,Essence,2021,25780,31150,1.4099102,43.6767996
PEUGEOT,208,mécanique,33317,Essence,2017,11110,41700,1.4280035,47.424931
PEUGEOT,5008,automatique,9320,Diesel,2022,42450,17130,-0.39401970000000003,45.2818344
PEUGEOT,208,mécanique,13009,Essence,2020,21780,27400,1.1697523,49.2099999
PEUGEOT,3008,automatique,51250,Diesel,2018,36980,28630,1.4420353000000001,48.4210744
PEUGEOT,2008,mécanique,11,Essence,2022,24040,31190,1.4605552,43.3615875
PEUGEOT,208,mécanique,29448,Essence,2020,13540,44700,-1.6251634,47.2533576
PEUGEOT,308,automatique,19951,Essence,2021,21630,14540,-0.29883000000000004,49.078883000000005
PEUGEOT,208,mécanique,16702,Essence,2020,11750,76600,0.1439386,49.494584100000004
PEUGEOT,208,mécanique,63800,Diesel,2019,14280,28630,1.4420353000000001,48.4210744
PEUGEOT,3008,automatique,53816,Diesel,2020,29140,84320,4.913638,43.99118789999999
PEUGEOT,508,automatique,15900,Diesel,2021,29660,85700,-0.849024,46.777103000000004
PEUGEOT,208,mécanique,64633,Essence,2017,13780,44700,-1.6251634,47.2533576
PEUGEOT,108,mécanique,2808,Essence,2021,15840,82000,1.3942952,44.0487349
PEUGEOT,508,automatique,10810,Hybride essence électrique,2021,42530,79100,-0.1987271,46.982217600000006
CITROEN,C5 AIRCROSS,mécanique,4410,Diesel,2021,30430,63170,3.1397366,45.7542532
CITROEN,JUMPER,mécanique,79706,Diesel,2016,18170,38370,4.773517,45.42612399999999
CITROEN,BERLINGO,mécanique,23931,Diesel,2019,17700,78310,1.9119781000000002,48.7623634
CITROEN,C4 CACTUS,mécanique,45597,Essence,2017,12400,78240,2.0458201000000003,48.9063088
CITROEN,C5 AIRCROSS,automatique,6780,Hybride essence électrique,2022,43490,92270,2.2775011000000003,48.9212786
CITROEN,C3,mécanique,20736,Essence,2020,16610,13300,5.076536900000001,43.6328973
CITROEN,C1,mécanique,9426,Essence,2020,12190,91100,2.4579549,48.6101023
CITROEN,C3,mécanique,34974,Essence,2019,14020,78240,2.0458201000000003,48.9063088
CITROEN,C4,automatique,119,Essence,2022,32110,29000,-4.084949,47.9656256
CITROEN,C4,automatique,68806,Diesel,2018,15210,44400,-1.5434246,47.1564651
CITROEN,C4 SPACETOURER,mécanique,1120,Diesel,2021,31310,42210,4.2311416,45.65143870000001
CITROEN,C5 AIRCROSS,automatique,12,Diesel,2022,33580,53960,-0.7163520000000001,48.07119470000001
CITROEN,C3 AIRCROSS,mécanique,22113,Essence,2021,19590,31400,1.4994116000000002,43.5718319
CITROEN,C3,mécanique,14295,Essence,2019,14820,87000,1.2872618,45.8188143
CITROEN,C5,mécanique,211806,Diesel,2013,8400,49340,-0.7894475999999999,47.0961279
CITROEN,C3 AIRCROSS,mécanique,28382,Essence,2021,22190,19000,1.7674221999999997,45.2490355
TOYOTA,C-HR,automatique,22122,Hybride essence électrique,2019,27350,69140,4.8774308,45.8162105
TOYOTA,YARIS,automatique,120900,Hybride essence électrique,2018,11760,64600,-1.5024226999999999,43.46445689999999
TOYOTA,C-HR,automatique,5580,Hybride essence électrique,2021,30360,27950,1.4518665000000002,49.109759499999996
TOYOTA,YARIS,automatique,3726,Hybride essence électrique,2020,19970,35170,-1.73036,48.03256
TOYOTA,AVENSIS,mécanique,71462,Diesel,2016,13310,34170,3.9284877000000002,43.638986700000004
TOYOTA,AYGO,mécanique,31145,Essence,2019,11590,69200,4.866374299999999,45.7175371
TOYOTA,YARIS,automatique,35210,Hybride essence électrique,2019,15800,33700,-0.7150616,44.814290500000006
TOYOTA,YARIS,automatique,24932,Hybride essence électrique,2018,15800,34500,3.2582468999999996,43.348403000000005
TOYOTA,AURIS,automatique,162748,Hybride essence électrique,2014,11010,77340,2.5985831000000004,48.7847185
TOYOTA,YARIS,automatique,72802,Hybride essence électrique,2019,13230,73230,5.953011999999998,45.572097
TOYOTA,AURIS,automatique,96668,Hybride essence électrique,2016,15780,34070,3.8812808,43.5830726
TOYOTA,C-HR,automatique,16,Hybride essence électrique,2021,28590,41350,1.3673766,47.5830331
TOYOTA,PRIUS,automatique,41892,Hybride essence électrique,2018,22560,44400,-1.5446087,47.15675
TOYOTA,C-HR,automatique,18077,Hybride essence électrique,2020,23820,83480,6.6974817,43.44903660000001
TOYOTA,YARIS,automatique,52963,Hybride essence électrique,2018,14470,74330,6.0817498,45.932293900000005
TOYOTA,AURIS,automatique,54464,Hybride essence électrique,2020,20980,74100,6.2724888,46.18624439999999
VOLKSWAGEN,T-CROSS,automatique,10458,Essence,2022,25330,64100,-1.495079,43.4602175
VOLKSWAGEN,CADDY,mécanique,6250,Diesel,2021,25500,1000,5.2559758,46.1991331
VOLKSWAGEN,GOLF,automatique,21864,Essence,2020,24130,62099,2.7974365000000003,50.2662302
VOLKSWAGEN,NEW BEETLE,mécanique,159944,Essence,2003,8520,28630,1.5724559999999999,48.46034
VOLKSWAGEN,POLO,mécanique,9412,Essence,2021,19600,83130,6.0266486,43.13636169999999
VOLKSWAGEN,GOLF,mécanique,19650,Essence,2020,17730,94110,2.327393,48.8097639
VOLKSWAGEN,TRANSPORTER,mécanique,36758,Diesel,2020,24620,56600,-3.3564159,47.7767405
VOLKSWAGEN,POLO,automatique,15695,Essence,2020,19650,77100,2.8850041,48.9359274
VOLKSWAGEN,TIGUAN,automatique,46459,Diesel,2019,30500,77100,2.8850041,48.9359274
VOLKSWAGEN,GOLF,mécanique,9809,Essence,2021,28640,83720,6.4758071,43.514725399999996
VOLKSWAGEN,GOLF SPORTSVAN,mécanique,52800,Diesel,2020,20350,32300,0.4543111999999999,43.5396851
VOLKSWAGEN,UP!,mécanique,27233,Essence,2019,12480,38170,5.690544999999999,45.177243
VOLKSWAGEN,PASSAT,automatique,12327,Diesel,2020,34030,83130,6.0266486,43.13636169999999
VOLKSWAGEN,POLO,mécanique,50257,Diesel,2020,16090,31100,1.4202104,43.551262
VOLKSWAGEN,T-ROC,automatique,12000,Essence,2022,42240,1000,5.2559758,46.1991331
VOLKSWAGEN,GOLF,automatique,13568,Hybride essence électrique,2021,29310,35510,-1.616473,48.1063327
RENAULT,ZOE,automatique,66629,Electrique,2019,11220,91380,2.3038249,48.7144637
RENAULT,SCENIC,mécanique,44960,Diesel,2020,21350,78190,2.2518602999999997,48.888832799999996
RENAULT,ZOE,automatique,19260,Electrique,2017,8540,91380,2.3038249,48.7144637
RENAULT,ESPACE,automatique,53937,Diesel,2018,27830,37150,1.0169381,47.324232200000004
RENAULT,CLIO,mécanique,48364,Essence,2019,13860,86280,0.34469770000000005,46.5624726
RENAULT,MEGANE,automatique,6,Diesel,2022,30760,62140,2.0277363,50.36727820000001
RENAULT,CAPTUR,mécanique,51437,Essence,2017,12490,46200,1.4936399999999999,44.9074071
RENAULT,KANGOO EXPRESS,mécanique,124022,Diesel,2020,12580,28100,1.3442491,48.74615230000001
RENAULT,KADJAR,mécanique,12490,Essence,2021,23290,28100,1.3442491,48.74615230000001
RENAULT,MEGANE,mécanique,13546,Diesel,2021,20110,7130,4.8614728,44.9413189
RENAULT,TWINGO,mécanique,4691,Essence,2021,10340,76000,1.0663941000000001,49.4481287
RENAULT,MEGANE,mécanique,62588,Essence,2015,11040,16430,0.17906729999999998,45.6860435
RENAULT,MEGANE,mécanique,36250,Essence,2018,17740,33110,-0.5846566999999999,44.86246300000001
RENAULT,ZOE,automatique,40583,Electrique,2019,13100,78310,1.933229,48.758291
RENAULT,CLIO,mécanique,16848,Essence,2021,12940,60880,2.7714909,49.408032
RENAULT,CLIO,mécanique,57996,Essence,2020,10770,66240,2.8540862000000002,42.718898700000004
PEUGEOT,208,mécanique,98231,Diesel,2018,9360,72650,0.1727154,48.04410379999999
PEUGEOT,EXPERT,automatique,59788,Diesel,2020,30800,34670,4.0179013,43.6590424
PEUGEOT,208,mécanique,29556,Essence,2020,16780,65000,0.0442158,43.222026299999996
PEUGEOT,208,mécanique,32838,Essence,2020,14160,74150,5.9631675999999985,45.8446217
PEUGEOT,2008,mécanique,24901,Essence,2020,15280,35510,-1.616473,48.1063327
PEUGEOT,308,mécanique,124892,Diesel,2019,14600,68000,7.3635565000000005,48.1005703
PEUGEOT,3008,automatique,42157,Diesel,2019,30480,56600,-3.3550352999999995,47.7775711
PEUGEOT,BOXER,mécanique,5,Diesel,2021,25420,13310,4.798657700000001,43.6423374
PEUGEOT,207,mécanique,145550,Essence,2013,9820,11100,2.9833699,43.1594947
PEUGEOT,3008,automatique,36984,Diesel,2019,32380,11800,2.4418074,43.2025646
PEUGEOT,508,automatique,12762,Diesel,2021,39250,84500,4.7483457,44.28876079999999
PEUGEOT,208,mécanique,11,Essence,2022,17790,7130,4.8614728,44.9413189
PEUGEOT,3008,automatique,13,Diesel,2022,44330,77090,2.6774626,48.83076390000001
PEUGEOT,3008,automatique,15781,Diesel,2021,33900,63170,3.1397366,45.7542532
CITROEN,BERLINGO,mécanique,178238,Diesel,2015,11050,31200,1.4153201000000002,43.6625655
CITROEN,C4 CACTUS,mécanique,18160,Essence,2020,19610,63170,3.1397366,45.7542532
CITROEN,DS3,mécanique,110424,Diesel,2015,11220,84500,4.7556395999999985,44.2776521
CITROEN,C3,mécanique,13376,Essence,2019,14220,33260,-1.1314829,44.6093808
CITROEN,C3 AIRCROSS,automatique,36777,Diesel,2020,22520,33700,-0.668489,44.847271
CITROEN,C3 AIRCROSS,mécanique,13,Diesel,2021,24980,13127,5.2396471,43.4298529
CITROEN,C3,mécanique,50508,Diesel,2020,15230,95220,2.1885708999999998,48.997594
CITROEN,C4,mécanique,44000,Essence,2017,12650,33500,-0.21462150000000002,44.898920200000006
CITROEN,C1,mécanique,12,Essence,2021,14500,35400,-1.9905683,48.64915379999999
CITROEN,C3 AIRCROSS,mécanique,25973,Diesel,2020,20510,35000,-1.6904769,48.133416700000005
CITROEN,C3,mécanique,44486,Essence,2019,13450,67100,7.7477399999999985,48.557745000000004
CITROEN,C4 PICASSO,mécanique,130046,Diesel,2016,12380,91150,2.1780487,48.4581566
CITROEN,C5 AIRCROSS,automatique,11,Diesel,2022,39530,13200,4.6393447,43.70607270000001
CITROEN,GRAND C4 SPACETOURER,mécanique,16854,Diesel,2021,26580,42210,4.2311416,45.65143870000001
CITROEN,C4 PICASSO,mécanique,122774,Diesel,2012,9660,59720,3.9591509,50.2583104
CITROEN,GRAND C4 PICASSO,mécanique,18194,Essence,2018,21480,13510,5.358064,43.543861
TOYOTA,C-HR,automatique,62337,Hybride essence électrique,2019,21480,69200,4.866374299999999,45.7175371
TOYOTA,AURIS,automatique,48435,Hybride essence électrique,2019,18000,69410,4.7742053,45.801326
TOYOTA,PROACE CITY VERSO,mécanique,5499,Diesel,2021,23400,6210,6.918089365419999,43.5380510468
VOLKSWAGEN,POLO,mécanique,8068,Essence,2021,22940,13012,5.4264039,43.3040546
VOLKSWAGEN,GOLF,automatique,9,Essence,2021,41110,65000,0.07538399999999999,43.21766289999999
VOLKSWAGEN,GOLF,automatique,100387,Diesel,2019,19420,34070,3.8550275000000003,43.588070200000004
VOLKSWAGEN,GOLF,automatique,69981,Essence,2018,20220,27000,1.1545857,49.000688000000004
VOLKSWAGEN,TOURAN,automatique,8488,Essence,2021,39800,27000,1.1545857,49.000688000000004
