,Brand,Model,Gear,KM,Category,Energie,Year,Price,Zip_code,longitude,latitude,City,State,Region
3230,PEUGEOT,308,AUTOMATIQUE,25423,Second-Hand,DIESEL,2021,23820.0,28100,1.3521627,48.74861660000001,DREUX,CENTRE-VAL DE LOIRE,EURE-ET-LOIR
3231,PEUGEOT,308,AUTOMATIQUE,95297,Second-Hand,DIESEL,2017,14410.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3232,PEUGEOT,2008,MANUELLE,12195,Second-Hand,ESSENCE,2019,22590.0,24700,0.1621233,44.9980592,"SAINT-SAUVEUR-LALANDE, MÉNESPLET, SAINT-MARTIAL-D’ARTENSET, LE PIZOU, SAINT-GÉRAUD-DE-CORPS, MONTPON-MÉNESTÉROL, SAINT-BARTHÉLEMY-DE-BELLEGARDE, EYGURANDE-ET-GARDEDEUIL, SAINT-RÉMY, MOULIN-NEUF",NOUVELLE-AQUITAINE,DORDOGNE
3233,PEUGEOT,3008,MANUELLE,9436,Second-Hand,ESSENCE,2021,27710.0,44470,-1.4545805,47.2812166,"THOUARÉ-SUR-LOIRE, CARQUEFOU, MAUVES-SUR-LOIRE",PAYS DE LA LOIRE,LOIRE-ATLANTIQUE
3234,PEUGEOT,3008,AUTOMATIQUE,13,New,DIESEL,2021,42480.0,63170,3.1397366,45.7542532,"AUBIÈRE, PÉRIGNAT-LÈS-SARLIÈVE",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
3235,PEUGEOT,308,MANUELLE,12,New,DIESEL,2021,26420.0,81000,2.1541483,43.9502831,ALBI,OCCITANIE,TARN
3236,PEUGEOT,308,MANUELLE,1,New,DIESEL,2021,27250.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3237,PEUGEOT,208,AUTOMATIQUE,3630,Second-Hand,ESSENCE,2021,33380.0,75015,2.2990862,48.8484654,"PARIS 15, PARIS",ÎLE-DE-FRANCE,PARIS
3238,PEUGEOT,308,MANUELLE,195834,Second-Hand,ESSENCE,2011,8400.0,66000,2.8910572,42.7364566,PERPIGNAN,OCCITANIE,PYRÉNÉES-ORIENTALES
3239,PEUGEOT,308,MANUELLE,55165,Second-Hand,DIESEL,2019,17200.0,84320,4.913638,43.99118789999999,ENTRAIGUES-SUR-LA-SORGUE,PROVENCE-ALPES-CÔTE D'AZUR,VAUCLUSE
3240,CITROEN,C4,AUTOMATIQUE,65824,Second-Hand,DIESEL,2018,15190.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3241,CITROEN,C3,MANUELLE,1,New,ESSENCE,2021,20650.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3242,CITROEN,C4,MANUELLE,12,New,ESSENCE,2021,27370.0,15130,2.5067041000000003,44.9288183,"CROS-DE-RONESQUE, LABROUSSE, YOLET, VÉZAC, SAINT-ÉTIENNE-DE-CARLAT, GIOU-DE-MAMOU, ARPAJON-SUR-CÈRE, TEISSIÈRES-LÈS-BOULIÈS, PRUNET, SANSAC-DE-MARMIESSE, SAINT-SIMON, VEZELS-ROUSSY, CARLAT, YTRAC, LAFEUILLADE-EN-VÉZIE",AUVERGNE-RHÔNE-ALPES,CANTAL
3243,CITROEN,C4 CACTUS,MANUELLE,34502,Second-Hand,ESSENCE,2020,16350.0,26200,4.7315532,44.5440674,"ANCÔNE, MONTÉLIMAR",AUVERGNE-RHÔNE-ALPES,DRÔME
3244,CITROEN,C4 CACTUS,MANUELLE,26513,Second-Hand,ESSENCE,2019,15350.0,34400,4.1464119,43.6853525,"VÉRARGUES, LUNEL-VIEL, SAINT-NAZAIRE-DE-PÉZAN, SAINT-SÉRIÈS, SAINT-CHRISTOL, LUNEL, VILLETELLE, SATURARGUES, SAINT-JUST",OCCITANIE,HÉRAULT
3245,CITROEN,C3,MANUELLE,15924,Second-Hand,ESSENCE,2020,17900.0,34400,4.1464119,43.6853525,"VÉRARGUES, LUNEL-VIEL, SAINT-NAZAIRE-DE-PÉZAN, SAINT-SÉRIÈS, SAINT-CHRISTOL, LUNEL, VILLETELLE, SATURARGUES, SAINT-JUST",OCCITANIE,HÉRAULT
3246,CITROEN,C3,MANUELLE,12,New,ESSENCE,2021,21220.0,38230,5.1673615,45.7492432,"CHARVIEU-CHAVAGNEUX, TIGNIEU-JAMEYZIEU, CHAVANOZ, PONT-DE-CHÉRUY",AUVERGNE-RHÔNE-ALPES,ISÈRE
3247,CITROEN,C4 CACTUS,MANUELLE,94326,Second-Hand,ESSENCE,2019,15360.0,91320,2.3156411,48.7392902,WISSOUS,ÎLE-DE-FRANCE,ESSONNE
3248,CITROEN,C5 AIRCROSS,AUTOMATIQUE,20961,Second-Hand,ESSENCE,2020,33730.0,63170,3.1397366,45.7542532,"AUBIÈRE, PÉRIGNAT-LÈS-SARLIÈVE",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
3249,TOYOTA,C-HR,AUTOMATIQUE,67651,Second-Hand,HYBRIDE,2018,21450.0,94110,2.327393,48.8097639,ARCUEIL,ÎLE-DE-FRANCE,VAL-DE-MARNE
3250,TOYOTA,C-HR,AUTOMATIQUE,11,New,HYBRIDE,2021,26430.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
3251,TOYOTA,AYGO,MANUELLE,23221,Second-Hand,ESSENCE,2020,9840.0,13400,5.596992900000001,43.28959649999999,AUBAGNE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
3252,TOYOTA,YARIS,AUTOMATIQUE,25314,Second-Hand,HYBRIDE,2019,16370.0,91170,2.3785486,48.6821097,VIRY-CHÂTILLON,ÎLE-DE-FRANCE,ESSONNE
3253,TOYOTA,YARIS,MANUELLE,69540,Second-Hand,ESSENCE,2017,10370.0,42000,4.386643599999998,45.4588928,SAINT-ÉTIENNE,AUVERGNE-RHÔNE-ALPES,LOIRE
3254,TOYOTA,C-HR,AUTOMATIQUE,18349,Second-Hand,HYBRIDE,2019,25810.0,51200,3.955255,49.05234600000001,ÉPERNAY,GRAND EST,MARNE
3255,VOLKSWAGEN,POLO,MANUELLE,24147,Second-Hand,ESSENCE,2020,13630.0,31100,1.4202104,43.551262,TOULOUSE,OCCITANIE,HAUTE-GARONNE
3256,VOLKSWAGEN,POLO,MANUELLE,59886,Second-Hand,DIESEL,2019,14700.0,40280,-0.487245,43.86569,"BENQUET, HAUT-MAUCO, BRETAGNE-DE-MARSAN, SAINT-PIERRE-DU-MONT",NOUVELLE-AQUITAINE,LANDES
3257,VOLKSWAGEN,GOLF,AUTOMATIQUE,9075,Second-Hand,ESSENCE,2021,36160.0,64230,-0.4395511,43.3247766,"AUBIN, AUSSEVIELLE, SIROS, UZEIN, BOUGARBER, MOMAS, LESCAR, MAZEROLLES, POEY-DE-LESCAR, SAUVAGNON, ARBUS, BEYRIE-EN-BÉARN, DENGUIN, CAUBIOS-LOOS, ARTIGUELOUVE",NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES
3258,VOLKSWAGEN,POLO,MANUELLE,52201,Second-Hand,ESSENCE,2020,18430.0,84120,5.503124400000001,43.68174570000001,"BEAUMONT-DE-PERTUIS, MIRABEAU, PERTUIS, LA BASTIDONNE",PROVENCE-ALPES-CÔTE D'AZUR,VAUCLUSE
3259,VOLKSWAGEN,POLO,MANUELLE,17789,Second-Hand,ESSENCE,2019,14680.0,84140,4.872974999999999,43.9194491,AVIGNON,PROVENCE-ALPES-CÔTE D'AZUR,VAUCLUSE
3260,VOLKSWAGEN,T-ROC,AUTOMATIQUE,85131,Second-Hand,DIESEL,2019,27580.0,13014,5.3768457000000005,43.3310062,MARSEILLE 14,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE
3261,VOLKSWAGEN,GOLF,AUTOMATIQUE,40368,Second-Hand,DIESEL,2020,24170.0,95310,2.1244652000000004,49.05883009999999,SAINT-OUEN-L’AUMÔNE,ÎLE-DE-FRANCE,VAL-D'OISE
3262,VOLKSWAGEN,POLO,MANUELLE,72221,Second-Hand,ESSENCE,2019,12610.0,11100,2.9859202,43.1699227,"BAGES, MONTREDON-DES-CORBIÈRES, NARBONNE",OCCITANIE,AUDE
3263,RENAULT,CLIO,MANUELLE,9252,Second-Hand,DIESEL,2021,17090.0,37100,0.7075064,47.42628070000001,TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE
3264,RENAULT,ZOE,AUTOMATIQUE,38010,Second-Hand,ELECTRIQUE,2018,13490.0,17130,-0.3940197,45.2818344,"SALIGNAC-DE-MIRAMBEAU, POMMIERS-MOULONS, SOUMÉRAS, TUGÉRAS-SAINT-MAURICE, CHARTUZAC, ROUFFIGNAC, SOUSMOULINS, COURPIGNAC, COUX, JUSSAS, CHAMOUILLAC, EXPIREMONT, VIBRAC, CORIGNAC, CHAUNAC, MONTENDRE, MESSAC",NOUVELLE-AQUITAINE,CHARENTE-MARITIME
3265,RENAULT,TWINGO,MANUELLE,18975,Second-Hand,ESSENCE,2018,10340.0,37170,0.7001691999999999,47.333475,CHAMBRAY-LÈS-TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE
3266,RENAULT,CAPTUR,MANUELLE,13937,Second-Hand,ESSENCE,2021,20630.0,14200,-0.3415164,49.20839489999999,HÉROUVILLE-SAINT-CLAIR,NORMANDIE,CALVADOS
3267,RENAULT,CAPTUR,MANUELLE,67372,Second-Hand,DIESEL,2017,12630.0,38150,4.8078452,45.3273595,"SONNAY, SAINT-ROMAIN-DE-SURIEU, ANJOU, BOUGÉ-CHAMBALUD, CHANAS, AGNIN, ROUSSILLON, VILLE-SOUS-ANJOU, SALAISE-SUR-SANNE, ASSIEU, LA CHAPELLE-DE-SURIEU, VERNIOZ",AUVERGNE-RHÔNE-ALPES,ISÈRE
3268,RENAULT,MEGANE,MANUELLE,14157,Second-Hand,DIESEL,2021,19460.0,77680,2.646929,48.789231,ROISSY-EN-BRIE,ÎLE-DE-FRANCE,SEINE-ET-MARNE
3269,RENAULT,MEGANE,MANUELLE,25,New,DIESEL,2021,27880.0,35510,-1.616473,48.1063327,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
3270,RENAULT,CAPTUR,MANUELLE,44044,Second-Hand,DIESEL,2019,15980.0,46000,1.4400951000000002,44.4240588,CAHORS,OCCITANIE,LOT
3271,RENAULT,TWINGO,AUTOMATIQUE,21055,Second-Hand,ESSENCE,2019,11110.0,78190,2.2518603,48.8888328,TRAPPES,ÎLE-DE-FRANCE,YVELINES
3272,RENAULT,CAPTUR,MANUELLE,11455,Second-Hand,ESSENCE,2021,19380.0,28100,1.3442491,48.74615230000001,DREUX,CENTRE-VAL DE LOIRE,EURE-ET-LOIR
3273,RENAULT,CLIO,AUTOMATIQUE,9226,Second-Hand,ESSENCE,2021,25780.0,93500,2.3987295,48.8952667,PANTIN,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
3274,RENAULT,MEGANE,MANUELLE,39572,Second-Hand,DIESEL,2018,16120.0,15130,2.5067041000000003,44.9288183,"CROS-DE-RONESQUE, LABROUSSE, YOLET, VÉZAC, SAINT-ÉTIENNE-DE-CARLAT, GIOU-DE-MAMOU, ARPAJON-SUR-CÈRE, TEISSIÈRES-LÈS-BOULIÈS, PRUNET, SANSAC-DE-MARMIESSE, SAINT-SIMON, VEZELS-ROUSSY, CARLAT, YTRAC, LAFEUILLADE-EN-VÉZIE",AUVERGNE-RHÔNE-ALPES,CANTAL
3275,PEUGEOT,308,AUTOMATIQUE,28207,Second-Hand,DIESEL,2019,19510.0,18000,2.3830927,47.0891116,BOURGES,CENTRE-VAL DE LOIRE,CHER
3276,PEUGEOT,3008,AUTOMATIQUE,2,New,ESSENCE,2021,30130.0,31100,1.404674,43.5798721,TOULOUSE,OCCITANIE,HAUTE-GARONNE
3277,PEUGEOT,308,AUTOMATIQUE,48777,Second-Hand,DIESEL,2020,23540.0,72300,-0.3046949,47.8342661,"PINCÉ, LOUAILLES, COURTILLERS, AUVERS-LE-HAMON, JUIGNÉ-SUR-SARTHE, PARCÉ-SUR-SARTHE, SOLESMES, SOUVIGNÉ-SUR-SARTHE, VION, LA CHAPELLE-D’ALIGNÉ, PRÉCIGNÉ, NOTRE-DAME-DU-PÉ, SABLÉ-SUR-SARTHE",PAYS DE LA LOIRE,SARTHE
3278,PEUGEOT,2008,MANUELLE,62100,Second-Hand,ESSENCE,2017,15570.0,38600,5.6879369,45.1856735,FONTAINE,AUVERGNE-RHÔNE-ALPES,ISÈRE
3279,PEUGEOT,108,MANUELLE,23530,Second-Hand,ESSENCE,2019,12850.0,95250,2.1823240000000004,49.01591200000001,BEAUCHAMP,ÎLE-DE-FRANCE,VAL-D'OISE
3280,PEUGEOT,3008,AUTOMATIQUE,33629,Second-Hand,DIESEL,2020,36580.0,78310,1.9119781,48.7623634,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES
3281,PEUGEOT,3008,AUTOMATIQUE,61886,Second-Hand,DIESEL,2019,33620.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3282,PEUGEOT,3008,AUTOMATIQUE,76494,Second-Hand,DIESEL,2019,24370.0,95330,2.344105,49.030429,DOMONT,ÎLE-DE-FRANCE,VAL-D'OISE
3283,PEUGEOT,3008,AUTOMATIQUE,26340,Second-Hand,DIESEL,2021,33240.0,45160,1.9130779,47.8486503,"OLIVET, SAINT-HILAIRE-SAINT-MESMIN, ARDON",CENTRE-VAL DE LOIRE,LOIRET
3284,PEUGEOT,308,MANUELLE,77228,Second-Hand,DIESEL,2019,17310.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3285,PEUGEOT,308,MANUELLE,49820,Second-Hand,ESSENCE,2016,12700.0,11100,2.9833699,43.1594947,"BAGES, MONTREDON-DES-CORBIÈRES, NARBONNE",OCCITANIE,AUDE
3286,PEUGEOT,108,MANUELLE,7887,Second-Hand,ESSENCE,2021,12590.0,31100,1.404674,43.5798721,TOULOUSE,OCCITANIE,HAUTE-GARONNE
3287,CITROEN,C3,MANUELLE,50579,Second-Hand,ESSENCE,2019,13780.0,34400,4.1464119,43.6853525,"VÉRARGUES, LUNEL-VIEL, SAINT-NAZAIRE-DE-PÉZAN, SAINT-SÉRIÈS, SAINT-CHRISTOL, LUNEL, VILLETELLE, SATURARGUES, SAINT-JUST",OCCITANIE,HÉRAULT
3288,CITROEN,C3,AUTOMATIQUE,1,New,ESSENCE,2021,19750.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3289,CITROEN,BERLINGO,MANUELLE,7865,Second-Hand,DIESEL,2020,23590.0,47520,0.5998994999999999,44.1943105,LE PASSAGE,NOUVELLE-AQUITAINE,LOT-ET-GARONNE
3290,CITROEN,C4 CACTUS,MANUELLE,64419,Second-Hand,DIESEL,2020,14750.0,72650,0.1727154,48.04410379999999,"SAINT-SATURNIN, TRANGÉ, LA MILESSE, AIGNÉ, LA BAZOGE, LA CHAPELLE-SAINT-AUBIN",PAYS DE LA LOIRE,SARTHE
3291,CITROEN,C3,MANUELLE,36836,Second-Hand,ESSENCE,2020,16900.0,38600,5.6879369,45.1856735,FONTAINE,AUVERGNE-RHÔNE-ALPES,ISÈRE
3292,CITROEN,C3,MANUELLE,26898,Second-Hand,ESSENCE,2020,11320.0,72650,0.1727154,48.04410379999999,"SAINT-SATURNIN, TRANGÉ, LA MILESSE, AIGNÉ, LA BAZOGE, LA CHAPELLE-SAINT-AUBIN",PAYS DE LA LOIRE,SARTHE
3293,CITROEN,C3,MANUELLE,1,New,ESSENCE,2021,18240.0,42210,4.227184400000001,45.6822677,"SAINT-LAURENT-LA-CONCHE, SAINT-CYR-LES-VIGNES, CRAINTILLEUX, BELLEGARDE-EN-FOREZ, SAINT-ANDRÉ-LE-PUY, UNIAS, MONTROND-LES-BAINS, L’HÔPITAL-LE-GRAND, BOISSET-LÈS-MONTROND, MARCLOPT",AUVERGNE-RHÔNE-ALPES,LOIRE
3294,TOYOTA,YARIS,AUTOMATIQUE,6200,Second-Hand,HYBRIDE,2021,29740.0,10600,3.9949192,48.35104860000001,"MERGEY, BARBEREY-SAINT-SULPICE, VILLACERF, LA CHAPELLE-SAINT-LUC, SAVIÈRES, PAYNS",GRAND EST,AUBE
3295,TOYOTA,YARIS,AUTOMATIQUE,25358,Second-Hand,HYBRIDE,2019,17480.0,30140,4.0579984,44.0746129,"THOIRAS, MASSILLARGUES-ATTUECH, SAINT-FÉLIX-DE-PALLIÈRES, ANDUZE, BAGARD, BOISSET-ET-GAUJAC, SAINT-JEAN-DU-PIN, TORNAC, SAINT-SÉBASTIEN-D'AIGREFEUILLE, CORBÉS, MIALET, GÉNÉRARGUES",OCCITANIE,GARD
3296,TOYOTA,YARIS,AUTOMATIQUE,25200,Second-Hand,HYBRIDE,2019,17970.0,75019,2.3864747000000004,48.8874565,"PARIS 19, PARIS",ÎLE-DE-FRANCE,PARIS
3297,TOYOTA,C-HR,AUTOMATIQUE,36766,Second-Hand,HYBRIDE,2018,26200.0,94110,2.3246732000000003,48.8021979,ARCUEIL,ÎLE-DE-FRANCE,VAL-DE-MARNE
3298,TOYOTA,YARIS,AUTOMATIQUE,40208,Second-Hand,HYBRIDE,2019,17290.0,91170,2.3785486,48.6821097,VIRY-CHÂTILLON,ÎLE-DE-FRANCE,ESSONNE
3299,TOYOTA,C-HR,AUTOMATIQUE,388,Second-Hand,HYBRIDE,2021,28260.0,94110,2.327393,48.8097639,ARCUEIL,ÎLE-DE-FRANCE,VAL-DE-MARNE
3300,VOLKSWAGEN,GOLF,MANUELLE,11,New,ESSENCE,2021,25970.0,69960,4.9206997,45.66857630000001,CORBAS,AUVERGNE-RHÔNE-ALPES,RHÔNE
3301,VOLKSWAGEN,T-ROC,AUTOMATIQUE,3240,Second-Hand,ESSENCE,2021,43090.0,69340,4.7728243,45.7469692,FRANCHEVILLE,AUVERGNE-RHÔNE-ALPES,RHÔNE
3302,VOLKSWAGEN,POLO,MANUELLE,9071,Second-Hand,ESSENCE,2020,19330.0,93500,2.3987295,48.8952667,PANTIN,ÎLE-DE-FRANCE,SEINE-SAINT-DENIS
3303,VOLKSWAGEN,T-ROC,AUTOMATIQUE,10928,Second-Hand,ESSENCE,2021,37610.0,64230,-0.4395511,43.3247766,"AUBIN, AUSSEVIELLE, SIROS, UZEIN, BOUGARBER, MOMAS, LESCAR, MAZEROLLES, POEY-DE-LESCAR, SAUVAGNON, ARBUS, BEYRIE-EN-BÉARN, DENGUIN, CAUBIOS-LOOS, ARTIGUELOUVE",NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES
3304,RENAULT,CAPTUR,AUTOMATIQUE,1883,Second-Hand,DIESEL,2021,24870.0,14200,-0.3415164,49.20839489999999,HÉROUVILLE-SAINT-CLAIR,NORMANDIE,CALVADOS
3305,RENAULT,ZOE,AUTOMATIQUE,26808,Second-Hand,ELECTRIQUE,2019,14270.0,37170,0.7001691999999999,47.333475,CHAMBRAY-LÈS-TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE
3306,RENAULT,ZOE,AUTOMATIQUE,42153,Second-Hand,ELECTRIQUE,2019,13000.0,49000,-0.5328835,47.4558245,"ÉCOUFLANT, ANGERS",PAYS DE LA LOIRE,MAINE-ET-LOIRE
3307,RENAULT,CAPTUR,MANUELLE,28736,Second-Hand,DIESEL,2019,17350.0,82000,1.3942952,44.0487349,MONTAUBAN,OCCITANIE,TARN-ET-GARONNE
3308,RENAULT,CLIO,MANUELLE,39267,Second-Hand,DIESEL,2020,12270.0,78120,1.8492847,48.6527683,"SONCHAMP, RAMBOUILLET, CLAIREFONTAINE-EN-YVELINES",ÎLE-DE-FRANCE,YVELINES
3309,RENAULT,TWINGO,MANUELLE,23584,Second-Hand,ESSENCE,2020,10140.0,59113,3.0346811,50.55953220000001,SECLIN,HAUTS-DE-FRANCE,NORD
3310,RENAULT,CAPTUR,MANUELLE,5994,Second-Hand,ESSENCE,2021,20310.0,46200,1.49364,44.9074071,"MAYRAC, PINSAC, LANZAC, SOUILLAC, LE ROC, LACHAPELLE-AUZAC, MEYRONNE, SAINT-SOZY, LACAVE",OCCITANIE,LOT
3311,PEUGEOT,3008,AUTOMATIQUE,111448,Second-Hand,DIESEL,2018,19550.0,31660,1.5690785,43.8087609,"BUZET-SUR-TARN, BESSIÈRES",OCCITANIE,HAUTE-GARONNE
3312,PEUGEOT,3008,AUTOMATIQUE,20868,Second-Hand,HYBRIDE,2021,46720.0,78310,1.9119781,48.7623634,"MAUREPAS, COIGNIÈRES",ÎLE-DE-FRANCE,YVELINES
3313,PEUGEOT,308,MANUELLE,11,New,DIESEL,2021,25620.0,45160,1.9130779,47.8486503,"OLIVET, SAINT-HILAIRE-SAINT-MESMIN, ARDON",CENTRE-VAL DE LOIRE,LOIRET
3314,PEUGEOT,308,MANUELLE,11100,Second-Hand,DIESEL,2021,30520.0,35510,-1.6218780000000002,48.1133029,CESSON-SÉVIGNÉ,BRETAGNE,ILLE-ET-VILAINE
3315,PEUGEOT,208,MANUELLE,76875,Second-Hand,ESSENCE,2018,12080.0,24700,0.1621233,44.9980592,"SAINT-SAUVEUR-LALANDE, MÉNESPLET, SAINT-MARTIAL-D’ARTENSET, LE PIZOU, SAINT-GÉRAUD-DE-CORPS, MONTPON-MÉNESTÉROL, SAINT-BARTHÉLEMY-DE-BELLEGARDE, EYGURANDE-ET-GARDEDEUIL, SAINT-RÉMY, MOULIN-NEUF",NOUVELLE-AQUITAINE,DORDOGNE
3316,PEUGEOT,208,MANUELLE,12056,Second-Hand,ESSENCE,2021,20650.0,72210,0.0399186,47.8936198,"LOUPLANDE, SOULIGNÉ-FLACÉ, ROÉZÉ-SUR-SARTHE, VOIVRES-LÈS-LE-MANS, FILLÉ, MAIGNÉ, LA SUZE-SUR-SARTHE, CHEMIRÉ-LE-GAUDIN",PAYS DE LA LOIRE,SARTHE
3317,PEUGEOT,3008,MANUELLE,3881,Second-Hand,ESSENCE,2020,29400.0,63170,3.1397366,45.7542532,"AUBIÈRE, PÉRIGNAT-LÈS-SARLIÈVE",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
3318,PEUGEOT,208,MANUELLE,106864,Second-Hand,ESSENCE,2017,17430.0,18000,2.3830927,47.0891116,BOURGES,CENTRE-VAL DE LOIRE,CHER
3319,PEUGEOT,208,MANUELLE,95866,Second-Hand,DIESEL,2013,8360.0,92500,2.1854739,48.8833494,RUEIL-MALMAISON,ÎLE-DE-FRANCE,HAUTS-DE-SEINE
3320,PEUGEOT,3008,AUTOMATIQUE,7014,Second-Hand,HYBRIDE,2021,44940.0,63170,3.1397366,45.7542532,"AUBIÈRE, PÉRIGNAT-LÈS-SARLIÈVE",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME
3321,PEUGEOT,308,MANUELLE,11,New,DIESEL,2021,23910.0,81000,2.1541483,43.9502831,ALBI,OCCITANIE,TARN
3322,PEUGEOT,3008,AUTOMATIQUE,6900,Second-Hand,HYBRIDE,2021,47130.0,24700,0.1621233,44.9980592,"SAINT-SAUVEUR-LALANDE, MÉNESPLET, SAINT-MARTIAL-D’ARTENSET, LE PIZOU, SAINT-GÉRAUD-DE-CORPS, MONTPON-MÉNESTÉROL, SAINT-BARTHÉLEMY-DE-BELLEGARDE, EYGURANDE-ET-GARDEDEUIL, SAINT-RÉMY, MOULIN-NEUF",NOUVELLE-AQUITAINE,DORDOGNE
3323,PEUGEOT,208,MANUELLE,34963,Second-Hand,ESSENCE,2020,14500.0,27930,1.158381,48.988248,"GAUCIEL, REUILLY, AVIRON, BROSVILLE, SASSEY, LE MESNIL-FUGUET, ANGERVILLE-LA-CAMPAGNE, SAINT-GERMAIN-DES-ANGLES, LE VIEIL-ÉVREUX, BACQUEPUIS, NORMANVILLE, LA CHAPELLE-DU-BOIS-DES-FAULX, SAINT-VIGOR, LA TRINITÉ, GAUVILLE-LA-CAMPAGNE, GUICHAINVILLE, TOURNEVILLE, MISEREY, SAINT-LUC, CIERREY, LE BOULAY-MORIN, ÉMALLEVILLE, DARDEZ, GRAVIGNY, SACQUENVILLE, IRREVILLE, HUEST, SAINT-MARTIN-LA-CAMPAGNE, FAUVILLE",NORMANDIE,EURE
3324,PEUGEOT,2008,MANUELLE,12,New,ESSENCE,2021,33260.0,70300,6.3639481,47.8109845,"MAGNIVRAY, CITERS, VELORCEY, LUXEUIL-LES-BAINS, ESBOZ-BREST, BETONCOURT-LÈS-BROTTE, BAUDONCOURT, SAINT-VALBERT, ABELCOURT, LA CORBIÈRE, ÉHUNS, BROTTE-LÈS-LUXEUIL, FROIDECONCHE, BREUCHES, VILLERS-LÈS-LUXEUIL, VISONCOURT, ORMOICHE, SAINTE-MARIE-EN-CHAUX, MEURCOURT, AILLONCOURT, SAINT-SAUVEUR, LA CHAPELLE-LÈS-LUXEUIL",BOURGOGNE-FRANCHE-COMTÉ,HAUTE-SAÔNE
3325,CITROEN,C4 CACTUS,AUTOMATIQUE,25721,Second-Hand,ESSENCE,2020,24160.0,34400,4.1464119,43.6853525,"VÉRARGUES, LUNEL-VIEL, SAINT-NAZAIRE-DE-PÉZAN, SAINT-SÉRIÈS, SAINT-CHRISTOL, LUNEL, VILLETELLE, SATURARGUES, SAINT-JUST",OCCITANIE,HÉRAULT
3326,CITROEN,BERLINGO,MANUELLE,5751,Second-Hand,DIESEL,2021,21780.0,66240,2.8540862,42.7188987,SAINT-ESTÈVE,OCCITANIE,PYRÉNÉES-ORIENTALES
3327,CITROEN,C3,MANUELLE,6,New,ESSENCE,2021,17130.0,91320,2.3156411,48.7392902,WISSOUS,ÎLE-DE-FRANCE,ESSONNE
3328,CITROEN,C4,MANUELLE,125471,Second-Hand,DIESEL,2016,11910.0,69120,4.924580199999999,45.7648758,VAULX-EN-VELIN,AUVERGNE-RHÔNE-ALPES,RHÔNE
3329,CITROEN,C3,MANUELLE,61658,Second-Hand,DIESEL,2018,14410.0,56600,-3.3550352999999995,47.7775711,LANESTER,BRETAGNE,MORBIHAN
3330,CITROEN,C4 CACTUS,MANUELLE,67259,Second-Hand,DIESEL,2019,13200.0,91320,2.3156411,48.7392902,WISSOUS,ÎLE-DE-FRANCE,ESSONNE
3331,TOYOTA,AYGO,MANUELLE,63017,Second-Hand,ESSENCE,2018,8420.0,77160,3.2914203,48.5528779,"SAINT-BRICE, CHENOISE, MORTERY, CUCHARMOY, CHALAUTRE-LA-PETITE, SAINT-HILLIERS, LA CHAPELLE-SAINT-SULPICE, VULAINES-LÈS-PROVINS, POIGNY, PROVINS, ROUILLY",ÎLE-DE-FRANCE,SEINE-ET-MARNE
