Brand,Model,Gear,KM,Energie,Year,Price,Zip_code,longitude,latitude
RENAULT,Clio,Manuelle,16984,Diesel,2019,13 190,13100,5.51904,43.5195
PEUGEOT,2008,Automatique,5,Electrique,2021,36 999,37540,0.6667,47.4
RENAULT,Captur,Automatique,9500,Hybride R,2021,31 975,62220,2.9582,50.4924
RENAULT,Captur,Automatique,10,Essence,2021,24 990,51530,3.9440588235294123,49.0107
RENAULT,Clio,Manuelle,10475,Diesel,2020,18 480,38200,4.903812500000001,45.4962
RENAULT,Megane,Manuelle,15005,Diesel,2019,16 980,1000,5.2075,46.2022
RENAULT,Clio,Manuelle,87967,Diesel,2016,10 490,59190,2.537025,50.7237
RENAULT,Twingo,Manuelle,26207,Essence,2017,7 490,2000,3.5761192307692307,49.5631
RENAULT,Clio,Manuelle,28765,Diesel,2020,17 490,51100,4.0333,49.25
RENAULT,Kadjar,Manuelle,44411,Diesel,2018,19 679,26000,4.8951,44.928000000000004
RENAULT,Captur,Automatique,5000,Hybride,2021,29 490,73200,6.373636363636364,45.6592
RENAULT,Megane,Manuelle,18331,Diesel,2020,15 990,2000,3.5761192307692307,49.5631
RENAULT,Captur,Automatique,22296,Diesel,2017,14 699,37540,0.6667,47.4
RENAULT,Kadjar,Manuelle,91469,Diesel,2017,15 490,73230,5.987283333333334,45.5863
RENAULT,Zoe,Automatique,10,Electrique,2019,24 880,26100,5.0562,45.0464
RENAULT,Megane,Manuelle,30355,Diesel,2015,10 286,54510,6.24165,48.6838
RENAULT,Clio,Manuelle,25000,Diesel,2020,14 990,59640,2.377,51.033
RENAULT,Captur,Manuelle,19465,Diesel,2020,18 990,2300,3.1815580645161283,49.5167
RENAULT,Koleos,Automatique,100,Essence,2021,33 990,59190,2.537025,50.7237
RENAULT,Master,Manuelle,1000,Diesel,2019,29 590,59190,2.537025,50.7237
RENAULT,Kadjar,Automatique,10,Essence,2021,25 990,62220,2.9582,50.4924
RENAULT,Megane,Automatique,46200,Diesel,2018,15 790,57000,6.1727,49.1191
RENAULT,Twingo,Manuelle,7678,Essence,2019,10 280,38200,4.903812500000001,45.4962
RENAULT,Clio,Manuelle,24604,Essence,2019,13 480,1000,5.2075,46.2022
RENAULT,Captur,Automatique,9500,Diesel,2020,24 200,26000,4.8951,44.928000000000004
RENAULT,Kadjar,Manuelle,67113,Diesel,2017,14 790,13100,5.51904,43.5195
RENAULT,Megane,Manuelle,59962,Diesel,2016,14 870,2500,4.088127777777778,49.9352
RENAULT,Megane,Automatique,71647,Diesel,2018,13 490,13700,5.2239,43.416000000000004
RENAULT,Clio,Manuelle,10431,Diesel,2020,14 500,10000,4.0852,48.3007
RENAULT,Clio,Manuelle,7781,Diesel,2019,12 980,62000,2.75395,50.28100000000001
RENAULT,Kadjar,Manuelle,2118,Diesel,2020,25 490,59640,2.377,51.033
RENAULT,Kadjar,Manuelle,27084,Diesel,2018,19 990,51100,4.0333,49.25
RENAULT,Scenic,Manuelle,43169,Diesel,2018,16 400,54135,5.7808,49.5007
RENAULT,Clio,Automatique,10000,Hybride,2021,18 772,51120,3.7256037037037033,48.8079
RENAULT,Clio,Manuelle,8231,Essence,2020,13 490,13700,5.2239,43.416000000000004
RENAULT,Master,Automatique,10,Diesel,2020,31 789,70000,6.143630952380952,47.6563
RENAULT,Megane,Manuelle,5,Diesel,2020,21 490,74200,6.51566,46.3258
RENAULT,Clio,Manuelle,14248,Essence,2020,15 390,2300,3.1815580645161283,49.5167
RENAULT,Grand scenic,Automatique,18342,Diesel,2020,24 380,38200,4.903812500000001,45.4962
RENAULT,Clio,Automatique,6500,Hybride,2021,23 990,7430,4.711266666666666,45.2524
PEUGEOT,208,Manuelle,24217,Essence,2019,11 299,37540,0.6667,47.4
RENAULT,Captur,Manuelle,15974,Diesel,2020,18 490,57000,6.1727,49.1191
RENAULT,Clio,Manuelle,33671,Diesel,2020,13 790,84120,5.603175,43.7001
RENAULT,Clio,Automatique,10,Hybride,2021,20 990,13100,5.51904,43.5195
RENAULT,Megane,Automatique,35018,Diesel,2019,18 490,13700,5.2239,43.416000000000004
RENAULT,Clio,Manuelle,44311,Diesel,2017,9 990,59850,2.8351,50.7043
RENAULT,Zoe,Automatique,27389,Electrique,2018,12 000,25000,6.0182,47.2488
RENAULT,Grand scenic,Manuelle,26022,Diesel,2019,20 490,57200,7.1297375,49.0895
RENAULT,Trafic,Manuelle,21540,Diesel,2019,21 990,25300,6.350984615384616,46.9
RENAULT,Scenic,Manuelle,13385,Diesel,2020,20 790,62800,2.7807,50.4198
RENAULT,Zoe,Automatique,34106,Electrique,2018,10 900,26000,4.8951,44.928000000000004
RENAULT,Clio,Manuelle,14056,Essence,2019,13 990,62218,2.8532,50.438
RENAULT,Twingo,Manuelle,10,Essence,2020,11 200,59470,2.419483333333333,50.8813
RENAULT,Clio,Manuelle,14544,Diesel,2020,15 990,2300,3.1815580645161283,49.5167
RENAULT,Zoe,Automatique,1000,Electrique,2021,25 480,77100,2.8786666666666663,48.9265
RENAULT,Clio,Manuelle,50144,Diesel,2019,13 890,62231,1.7723666666666666,50.9456
RENAULT,Zoe,Automatique,87000,Electrique,2014,6 990,62219,2.21415,50.733999999999995
RENAULT,Captur,Automatique,19240,Essence,2019,19 790,33700,-0.6338,44.8325
RENAULT,Megane,Manuelle,10669,Diesel,2020,17 290,34500,3.214,43.3412
RENAULT,Clio,Manuelle,18878,Diesel,2019,16 190,74200,6.51566,46.3258
RENAULT,Twingo,Manuelle,38705,Essence,2016,7 400,38000,5.7224,45.1715
RENAULT,Twingo,Manuelle,14958,Essence,2019,10 695,3110,3.329388888888889,46.1602
RENAULT,Captur,Manuelle,18218,Essence,2017,15 780,38200,4.903812500000001,45.4962
RENAULT,Captur,Manuelle,11800,Essence,2020,19 990,57400,7.044410000000001,48.7767
RENAULT,Grand scenic,Automatique,9000,Diesel,2020,33 790,51000,4.3672,48.9539
RENAULT,Megane,Manuelle,57926,Diesel,2017,14 990,57000,6.1727,49.1191
RENAULT,Clio,Manuelle,17602,Diesel,2019,12 980,1000,5.2075,46.2022
RENAULT,Kangoo express,Manuelle,52359,Diesel,2017,10 980,1000,5.2075,46.2022
RENAULT,Clio,Manuelle,22298,Diesel,2020,13 990,51100,4.0333,49.25
RENAULT,Zoe,Automatique,22313,Electrique,2018,9 490,93320,2.5065,48.9068
PEUGEOT,5008,Automatique,500,Diesel,2020,37 999,37170,0.7029,47.3354
RENAULT,Grand scenic,Automatique,65575,Diesel,2017,15 990,62000,2.75395,50.28100000000001
RENAULT,Kangoo,Manuelle,9900,Diesel,2021,24 990,59223,3.1213,50.7533
RENAULT,Megane estate,Automatique,14094,Diesel,2019,19 990,59190,2.537025,50.7237
PEUGEOT,Partner,Manuelle,5,Diesel,2021,19 799,37540,0.6667,47.4
RENAULT,Zoe,Automatique,33267,Electrique,2018,10 490,74100,6.2448000000000015,46.203
RENAULT,Clio,Manuelle,50807,Essence,2017,10 990,51000,4.3672,48.9539
RENAULT,Zoe,Automatique,29424,Electrique,2016,7 990,59320,2.9567222222222216,50.6223
RENAULT,Captur,Manuelle,83500,Diesel,2016,9 990,78310,1.925,48.7649
RENAULT,Scenic,Automatique,55380,Diesel,2017,16 990,73230,5.987283333333334,45.5863
RENAULT,Twingo,Manuelle,32658,Essence,2017,7 790,62110,2.9649,50.4136
RENAULT,Megane,Automatique,10,Hybride,2021,36 490,77100,2.8786666666666663,48.9265
RENAULT,Scenic,Automatique,10,Diesel,2021,25 350,13127,5.2486,43.46
PEUGEOT,308,Manuelle,23459,Diesel,2020,22 499,37540,0.6667,47.4
RENAULT,Trafic,Manuelle,39790,Diesel,2018,17 990,13127,5.2486,43.46
RENAULT,Master,Manuelle,16000,Diesel,2018,20 900,38200,4.903812500000001,45.4962
RENAULT,Zoe,Automatique,120,Electrique,2020,35 490,2300,3.1815580645161283,49.5167
RENAULT,Captur,Automatique,21,Hybride,2021,29 980,70000,6.143630952380952,47.6563
RENAULT,Clio,Manuelle,51945,Essence,2017,11 690,40990,-1.0686714285714285,43.8058
RENAULT,Kadjar,Manuelle,2000,Diesel,2020,23 490,25000,6.0182,47.2488
RENAULT,Megane,Automatique,19599,Diesel,2020,18 989,51100,4.0333,49.25
RENAULT,Clio,Manuelle,41316,Diesel,2018,12 490,59190,2.537025,50.7237
RENAULT,Kangoo express,Manuelle,75130,Diesel,2017,10 490,59470,2.419483333333333,50.8813
PEUGEOT,508 sw,Automatique,14282,Essence,2021,44 999,37540,0.6667,47.4
RENAULT,Twingo,Manuelle,100,Essence,2021,13 300,62231,1.7723666666666666,50.9456
RENAULT,Clio,Manuelle,15908,Diesel,2017,10 990,59640,2.377,51.033
RENAULT,Zoe,Automatique,17972,Electrique,2016,7 990,51100,4.0333,49.25
RENAULT,Megane,Manuelle,34694,Essence,2019,16 799,44400,-1.5497,47.1814
RENAULT,Clio,Manuelle,44390,Diesel,2018,10 990,2000,3.5761192307692307,49.5631
RENAULT,Captur,Manuelle,3517,Diesel,2020,19 990,26000,4.8951,44.928000000000004
RENAULT,Megane estate,Automatique,10940,Essence,2019,22 750,62220,2.9582,50.4924
RENAULT,Megane estate,Manuelle,15557,Diesel,2020,18 980,38200,4.903812500000001,45.4962
RENAULT,Scenic,Manuelle,46540,Diesel,2016,13 990,38000,5.7224,45.1715
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,15 990,13100,5.51904,43.5195
RENAULT,Captur,/,1000,Diesel,2021,24 290,13100,5.51904,43.5195
RENAULT,Koleos,Automatique,5050,Diesel,2020,37 900,26000,4.8951,44.928000000000004
RENAULT,Clio,Manuelle,25000,Diesel,2020,13 970,2500,4.088127777777778,49.9352
RENAULT,Kangoo express,Manuelle,26152,Diesel,2019,14 980,1000,5.2075,46.2022
RENAULT,Laguna,Manuelle,70659,Diesel,2014,8 999,33260,-1.1406,44.6287
RENAULT,Kadjar,Manuelle,114550,Diesel,2015,13 290,25300,6.350984615384616,46.9
RENAULT,Clio,Manuelle,880,Essence,2021,17 990,93320,2.5065,48.9068
RENAULT,Kangoo,Manuelle,71991,Diesel,2017,13 490,51100,4.0333,49.25
RENAULT,Captur,Manuelle,18017,Diesel,2020,19 680,1000,5.2075,46.2022
RENAULT,Clio,Manuelle,22807,Essence,2018,12 800,26000,4.8951,44.928000000000004
RENAULT,Twingo,Manuelle,14763,Essence,2018,8 990,8000,4.7190666666666665,49.7221
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,15 990,13100,5.51904,43.5195
RENAULT,Twingo,Manuelle,20482,Essence,2019,11 450,26100,5.0562,45.0464
RENAULT,Twingo,Manuelle,27823,Essence,2019,9 790,74100,6.2448000000000015,46.203
RENAULT,Twingo,Manuelle,94532,Essence,2015,6 280,1000,5.2075,46.2022
RENAULT,Captur,Manuelle,44127,Essence,2017,13 990,57000,6.1727,49.1191
RENAULT,Captur,Manuelle,64979,Diesel,2019,11 990,51100,4.0333,49.25
RENAULT,Grand scenic,Automatique,10,Diesel,2021,29 390,74200,6.51566,46.3258
RENAULT,Zoe,Automatique,200,Electrique,2020,23 190,67700,7.397823076923077,48.7257
RENAULT,Megane,Manuelle,51163,Diesel,2019,14 590,13700,5.2239,43.416000000000004
RENAULT,Megane,Manuelle,21213,Diesel,2020,17 590,13100,5.51904,43.5195
RENAULT,Kangoo express,Manuelle,73600,Diesel,2017,9 790,64122,-1.6992,43.3636
RENAULT,Captur,Manuelle,68338,Essence,2013,10 490,62218,2.8532,50.438
RENAULT,Scenic,Manuelle,66370,Diesel,2017,14 490,2000,3.5761192307692307,49.5631
RENAULT,Captur,Automatique,10016,Essence,2021,24 590,13127,5.2486,43.46
PEUGEOT,3008,Manuelle,26790,Essence,2018,24 299,37540,0.6667,47.4
RENAULT,Scenic,Manuelle,25456,Essence,2016,13 990,25000,6.0182,47.2488
RENAULT,Kadjar,Manuelle,20082,Diesel,2020,23 990,59640,2.377,51.033
RENAULT,Twingo,Manuelle,100,Essence,2020,11 990,57180,6.1335,49.3467
RENAULT,Zoe,Automatique,18565,Electrique,2018,11 200,73200,6.373636363636364,45.6592
RENAULT,Clio,Manuelle,38231,Essence,2018,11 500,54135,5.7808,49.5007
RENAULT,Clio,Manuelle,14064,Essence,2020,11 490,62110,2.9649,50.4136
RENAULT,Clio,Manuelle,7310,Essence,2020,14 280,1000,5.2075,46.2022
RENAULT,Clio,Manuelle,74749,Essence,2015,8 990,59190,2.537025,50.7237
RENAULT,Captur,Manuelle,20484,Diesel,2020,19 990,7430,4.711266666666666,45.2524
RENAULT,Scenic,Manuelle,33954,Diesel,2019,19 490,60400,3.0250296296296293,49.5569
RENAULT,Scenic,Manuelle,64453,Diesel,2019,17 990,59470,2.419483333333333,50.8813
RENAULT,Captur,Manuelle,10444,Essence,2019,14 290,62218,2.8532,50.438
RENAULT,Zoe,Automatique,55448,Electrique,2017,8 980,26100,5.0562,45.0464
RENAULT,Scenic,Manuelle,34217,Diesel,2018,19 990,2000,3.5761192307692307,49.5631
RENAULT,Scenic,Manuelle,56567,Essence,2017,15 990,62220,2.9582,50.4924
RENAULT,Koleos,Automatique,100,Essence,2021,29 990,57000,6.1727,49.1191
RENAULT,Captur,Manuelle,12678,Diesel,2019,16 990,2300,3.1815580645161283,49.5167
RENAULT,Scenic,Automatique,22279,Diesel,2020,21 990,57180,6.1335,49.3467
RENAULT,Clio,Manuelle,52544,Essence,2018,11 190,62232,2.6100000000000003,50.5667
RENAULT,Zoe,Automatique,31424,Electrique,2016,8 190,62220,2.9582,50.4924
RENAULT,Twingo,Manuelle,21259,Essence,2018,9 490,2000,3.5761192307692307,49.5631
RENAULT,Captur,Automatique,8900,Essence,2020,28 490,94000,2.4657,48.7927
RENAULT,Megane,Manuelle,100,Diesel,2021,21 890,73200,6.373636363636364,45.6592
PEUGEOT,3008,Manuelle,45884,Diesel,2019,23 999,37540,0.6667,47.4
RENAULT,Captur,Manuelle,13741,Essence,2020,19 200,26000,4.8951,44.928000000000004
RENAULT,Scenic,Manuelle,21500,Diesel,2017,16 990,57400,7.044410000000001,48.7767
RENAULT,Twingo,Manuelle,5321,Essence,2020,10 990,62110,2.9649,50.4136
RENAULT,Captur,Automatique,21747,Diesel,2019,16 990,51100,4.0333,49.25
RENAULT,Captur,Manuelle,19053,Diesel,2020,19 990,25300,6.350984615384616,46.9
RENAULT,Kadjar,Manuelle,11631,Diesel,2020,19 890,51120,3.7256037037037033,48.8079
RENAULT,Kadjar,Manuelle,48310,Diesel,2019,19 590,13127,5.2486,43.46
RENAULT,Megane,Manuelle,12955,Diesel,2020,19 990,51100,4.0333,49.25
RENAULT,Clio,Manuelle,26961,Diesel,2018,12 400,26100,5.0562,45.0464
RENAULT,Captur,Manuelle,8000,Essence,2020,17 990,57200,7.1297375,49.0895
RENAULT,Clio,Manuelle,89893,Diesel,2016,9 490,2300,3.1815580645161283,49.5167
RENAULT,Kangoo,Manuelle,5324,Diesel,2020,17 990,73200,6.373636363636364,45.6592
OPEL,Crossland x,Automatique,21290,Essence,2019,18 999,37540,0.6667,47.4
RENAULT,Clio,Manuelle,5800,Diesel,2020,15 990,62218,2.8532,50.438
RENAULT,Twingo,Manuelle,15523,Essence,2018,8 490,59160,3.01025,50.633
RENAULT,Megane,Automatique,25873,Diesel,2019,18 890,13127,5.2486,43.46
RENAULT,Scenic,/,32636,Diesel,2019,18 900,69200,4.8715,45.7025
RENAULT,Twingo,Manuelle,4980,Essence,2020,12 790,13127,5.2486,43.46
RENAULT,Scenic,Automatique,15561,Essence,2020,22 490,13100,5.51904,43.5195
RENAULT,Captur,Manuelle,27110,Diesel,2020,19 990,62218,2.8532,50.438
RENAULT,Clio,Manuelle,42013,Essence,2018,10 890,8000,4.7190666666666665,49.7221
RENAULT,Clio,Manuelle,54828,Diesel,2019,13 990,62231,1.7723666666666666,50.9456
RENAULT,Twingo,Manuelle,34760,Essence,2019,9 780,25000,6.0182,47.2488
RENAULT,Clio,Manuelle,23262,Diesel,2018,11 990,2300,3.1815580645161283,49.5167
RENAULT,Captur,Manuelle,19724,Essence,2019,13 999,26000,4.8951,44.928000000000004
RENAULT,Clio estate,Manuelle,41412,Diesel,2015,9 990,13100,5.51904,43.5195
RENAULT,Twingo,Manuelle,39252,Essence,2017,7 990,62217,2.7804857142857142,50.2591
RENAULT,Scenic,Automatique,19000,Diesel,2019,24 990,57000,6.1727,49.1191
RENAULT,Megane estate,Manuelle,5406,Diesel,2020,20 990,25300,6.350984615384616,46.9
RENAULT,Twingo,Automatique,10,Electrique,2021,26 490,59160,3.01025,50.633
RENAULT,Megane,Manuelle,19351,Diesel,2019,18 990,60740,2.4536,49.2218
RENAULT,Megane coupe,Automatique,119097,Diesel,2015,9 990,25300,6.350984615384616,46.9
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,16 480,77100,2.8786666666666663,48.9265
RENAULT,Kadjar,Manuelle,21996,Essence,2018,18 990,51530,3.9440588235294123,49.0107
RENAULT,Twingo,Manuelle,35085,Essence,2019,9 990,74200,6.51566,46.3258
RENAULT,Captur,Automatique,61060,Diesel,2017,13 490,57180,6.1335,49.3467
RENAULT,Twingo,Manuelle,9900,Essence,2020,12 490,57000,6.1727,49.1191
RENAULT,Grand scenic,Automatique,100,Diesel,2021,32 500,26000,4.8951,44.928000000000004
RENAULT,Clio,Manuelle,11208,Essence,2019,11 990,10510,3.802666666666666,48.50100000000001
RENAULT,Captur,Manuelle,70300,Diesel,2017,12 390,59850,2.8351,50.7043
RENAULT,Twingo,Manuelle,21296,Essence,2018,9 480,73203,,
RENAULT,Clio,Manuelle,62762,Diesel,2017,9 990,57180,6.1335,49.3467
RENAULT,Clio,Manuelle,53860,Diesel,2019,11 490,93250,2.5,48.8833
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,16 490,62218,2.8532,50.438
RENAULT,Twingo,Manuelle,16730,Essence,2018,9 890,13700,5.2239,43.416000000000004
RENAULT,Twingo,Manuelle,38582,Essence,2016,8 990,62219,2.21415,50.733999999999995
RENAULT,Grand scenic,Automatique,9900,Diesel,2021,29 990,59223,3.1213,50.7533
RENAULT,Kadjar,Automatique,29831,Diesel,2019,21 780,38200,4.903812500000001,45.4962
RENAULT,Captur,Manuelle,22506,Diesel,2017,14 495,63170,3.12635,45.7516
RENAULT,Captur,Manuelle,39284,Diesel,2016,11 990,57155,6.1543,49.0638
RENAULT,Clio,Manuelle,9556,Diesel,2020,14 990,57200,7.1297375,49.0895
RENAULT,Zoe,Automatique,22256,Electrique,2018,10 490,73200,6.373636363636364,45.6592
RENAULT,Clio,Manuelle,17693,Diesel,2020,14 990,10000,4.0852,48.3007
RENAULT,Kadjar,Manuelle,5000,Essence,2021,24 990,13100,5.51904,43.5195
RENAULT,Megane,Manuelle,47030,Diesel,2016,15 277,38320,5.7681999999999976,45.1374
RENAULT,Zoe,Automatique,6100,Electrique,2021,21 990,7430,4.711266666666666,45.2524
RENAULT,Clio,Manuelle,10,Diesel,2020,18 379,26100,5.0562,45.0464
RENAULT,Koleos,Automatique,75919,Diesel,2017,22 490,25500,6.624985714285714,47.0578
RENAULT,Megane,Manuelle,14251,Diesel,2020,16 990,2000,3.5761192307692307,49.5631
RENAULT,Clio,Manuelle,77143,Diesel,2017,9 990,62219,2.21415,50.733999999999995
RENAULT,Kadjar,Automatique,55038,Diesel,2019,19 590,13100,5.51904,43.5195
RENAULT,Twingo,Manuelle,3056,Essence,2020,10 980,38200,4.903812500000001,45.4962
RENAULT,Twingo,Manuelle,27066,Essence,2018,10 450,26100,5.0562,45.0464
RENAULT,Captur,Manuelle,32527,Diesel,2019,14 480,1000,5.2075,46.2022
RENAULT,Kadjar,Manuelle,8000,Diesel,2020,22 490,25000,6.0182,47.2488
RENAULT,Kadjar,Manuelle,25000,Diesel,2020,22 990,59640,2.377,51.033
RENAULT,Zoe,Automatique,52720,Electrique,2018,9 190,84120,5.603175,43.7001
RENAULT,Clio estate,Manuelle,40497,Essence,2019,10 990,1000,5.2075,46.2022
RENAULT,Kadjar,Manuelle,61707,Diesel,2016,14 799,16430,0.14593333333333333,45.7167
RENAULT,Scenic,Manuelle,37457,Essence,2017,16 290,25300,6.350984615384616,46.9
RENAULT,Twingo,Manuelle,11441,Essence,2018,10 490,59720,3.9627,50.2643
RENAULT,Kadjar,Manuelle,39620,Diesel,2018,17 490,62110,2.9649,50.4136
RENAULT,Espace,Automatique,20752,Diesel,2019,34 990,57180,6.1335,49.3467
PEUGEOT,308,Manuelle,19988,Diesel,2020,22 299,37540,0.6667,47.4
PEUGEOT,3008,Manuelle,9500,Diesel,2020,31 799,37500,0.20540666666666668,47.1358
RENAULT,Clio,Manuelle,29545,Diesel,2018,11 990,60400,3.0250296296296293,49.5569
RENAULT,Kangoo express,Manuelle,10,Diesel,2021,16 480,38200,4.903812500000001,45.4962
RENAULT,Clio,Manuelle,11474,Diesel,2019,15 990,2300,3.1815580645161283,49.5167
RENAULT,Captur,Automatique,24258,Diesel,2020,21 990,51100,4.0333,49.25
RENAULT,Kadjar,Automatique,31803,Essence,2018,20 490,62800,2.7807,50.4198
RENAULT,Twingo,Manuelle,37405,Essence,2017,9 480,1000,5.2075,46.2022
RENAULT,Megane,Manuelle,51566,Diesel,2017,13 799,41260,1.3676,47.6162
RENAULT,Captur,Manuelle,32900,Diesel,2017,12 490,57400,7.044410000000001,48.7767
RENAULT,Megane,Automatique,9000,Diesel,2020,26 711,57200,7.1297375,49.0895
PEUGEOT,208,Manuelle,26296,Essence,2019,11 999,37170,0.7029,47.3354
RENAULT,Zoe,Automatique,46789,Electrique,2016,8 480,74600,6.073166666666666,45.8406
RENAULT,Kadjar,Manuelle,31707,Diesel,2018,18 990,62218,2.8532,50.438
RENAULT,Twingo,Manuelle,2466,Essence,2020,11 280,1000,5.2075,46.2022
RENAULT,Captur,Manuelle,42978,Diesel,2017,12 980,62000,2.75395,50.28100000000001
RENAULT,Twingo,Manuelle,5085,Essence,2020,11 980,1000,5.2075,46.2022
RENAULT,Talisman estate,Automatique,1000,Diesel,2021,40 190,13100,5.51904,43.5195
RENAULT,Koleos,Automatique,9000,Diesel,2021,43 970,77100,2.8786666666666663,48.9265
RENAULT,Trafic,Manuelle,25175,Diesel,2020,21 990,73000,5.9237,45.6216
RENAULT,Kadjar,Automatique,29926,Diesel,2019,21 490,59850,2.8351,50.7043
RENAULT,Captur,Manuelle,11306,Diesel,2020,19 980,1000,5.2075,46.2022
RENAULT,Master,Manuelle,10,Diesel,2020,31 800,70000,6.143630952380952,47.6563
RENAULT,Zoe,Automatique,7213,Electrique,2020,19 990,73200,6.373636363636364,45.6592
RENAULT,Scenic,Automatique,8516,Essence,2020,23 990,59160,3.01025,50.633
RENAULT,Kadjar,Manuelle,10,Essence,2021,26 290,62110,2.9649,50.4136
RENAULT,Megane,Manuelle,36476,Diesel,2018,14 990,2300,3.1815580645161283,49.5167
RENAULT,Clio,Automatique,8990,Essence,2021,21 990,94400,2.4033,48.7872
RENAULT,Clio,Manuelle,14838,Essence,2019,13 490,59640,2.377,51.033
RENAULT,Captur,Automatique,60287,Essence,2018,14 290,13127,5.2486,43.46
RENAULT,Captur,Manuelle,41058,Diesel,2018,13 999,16430,0.14593333333333333,45.7167
RENAULT,Clio,Automatique,20764,Essence,2020,19 490,57000,6.1727,49.1191
RENAULT,Kadjar,Manuelle,59850,Essence,2016,13 990,60740,2.4536,49.2218
RENAULT,Scenic,Automatique,49514,Diesel,2018,16 690,13100,5.51904,43.5195
RENAULT,Clio,Manuelle,57082,Diesel,2019,12 900,38200,4.903812500000001,45.4962
RENAULT,Captur,Manuelle,13644,Diesel,2020,19 880,1000,5.2075,46.2022
RENAULT,Twizy,Automatique,877,Electrique,2020,8 990,38000,5.7224,45.1715
RENAULT,Kangoo,Manuelle,6090,Diesel,2020,17 790,59223,3.1213,50.7533
RENAULT,Zoe,Automatique,36747,Electrique,2016,8 490,60740,2.4536,49.2218
RENAULT,Megane estate,Manuelle,26662,Diesel,2019,17 495,63170,3.12635,45.7516
RENAULT,Megane,Manuelle,33360,Essence,2020,17 490,60400,3.0250296296296293,49.5569
RENAULT,Kadjar,Manuelle,17320,Diesel,2019,23 990,73230,5.987283333333334,45.5863
RENAULT,Captur,Automatique,13116,Diesel,2019,16 490,59320,2.9567222222222216,50.6223
RENAULT,Captur,Manuelle,9500,Diesel,2021,21 375,62220,2.9582,50.4924
RENAULT,Captur,Manuelle,33930,Diesel,2018,13 900,26000,4.8951,44.928000000000004
RENAULT,Kadjar,Manuelle,60565,Diesel,2017,14 990,74330,6.048511111111113,45.9931
RENAULT,Clio,Manuelle,26257,Essence,2018,12 980,1000,5.2075,46.2022
RENAULT,Twingo,Manuelle,15708,Essence,2019,9 490,2200,3.3238000000000003,49.3333
PEUGEOT,208,Manuelle,45207,Essence,2018,9 999,37170,0.7029,47.3354
RENAULT,Clio,Manuelle,6859,Essence,2020,14 450,13127,5.2486,43.46
RENAULT,Megane,Manuelle,10,Diesel,2021,23 990,74100,6.2448000000000015,46.203
RENAULT,Trafic,Manuelle,53281,Diesel,2016,16 990,57200,7.1297375,49.0895
RENAULT,Twingo,Manuelle,5289,Essence,2020,11 890,73200,6.373636363636364,45.6592
RENAULT,Twingo,Manuelle,6249,Essence,2020,13 590,62800,2.7807,50.4198
RENAULT,Captur,Manuelle,7000,Diesel,2020,23 490,74200,6.51566,46.3258
RENAULT,Zoe,Automatique,7500,Electrique,2020,17 490,57000,6.1727,49.1191
RENAULT,Twingo,Manuelle,9600,Essence,2020,15 490,62231,1.7723666666666666,50.9456
RENAULT,Captur,Automatique,9000,Diesel,2021,25 542,51100,4.0333,49.25
RENAULT,Clio,Manuelle,17880,Diesel,2019,14 480,25000,6.0182,47.2488
RENAULT,Clio,Manuelle,1950,Diesel,2020,16 990,59160,3.01025,50.633
RENAULT,Megane estate,Manuelle,58745,Essence,2019,14 499,44400,-1.5497,47.1814
RENAULT,Clio,Manuelle,12481,Essence,2020,15 690,73200,6.373636363636364,45.6592
RENAULT,Clio,Manuelle,49563,Essence,2016,10 699,44400,-1.5497,47.1814
RENAULT,Zoe,Automatique,20355,Electrique,2017,9 290,51000,4.3672,48.9539
RENAULT,Clio,Manuelle,12272,Diesel,2020,14 990,57180,6.1335,49.3467
RENAULT,Clio,Manuelle,14363,Essence,2018,11 990,62231,1.7723666666666666,50.9456
RENAULT,Twingo,Automatique,10446,Essence,2018,10 150,93250,2.5,48.8833
RENAULT,Grand scenic,Automatique,77492,Diesel,2018,19 990,62000,2.75395,50.28100000000001
RENAULT,Zoe,Automatique,27035,Electrique,2018,10 890,51000,4.3672,48.9539
RENAULT,Scenic,Manuelle,45588,Diesel,2017,15 490,33700,-0.6338,44.8325
RENAULT,Twingo,Automatique,100,Electrique,2020,23 596,57400,7.044410000000001,48.7767
RENAULT,Scenic,Automatique,9938,Diesel,2021,23 990,13127,5.2486,43.46
RENAULT,Megane,Manuelle,22564,Diesel,2020,18 990,59160,3.01025,50.633
RENAULT,Zoe,Automatique,32309,Electrique,2014,7 990,25500,6.624985714285714,47.0578
RENAULT,Megane,Automatique,41130,Diesel,2018,15 990,57000,6.1727,49.1191
RENAULT,Talisman,Automatique,18500,Diesel,2020,34 811,57200,7.1297375,49.0895
RENAULT,Clio,Manuelle,39759,Essence,2018,12 480,25000,6.0182,47.2488
RENAULT,Twingo,Manuelle,10,Essence,2021,12 490,59320,2.9567222222222216,50.6223
RENAULT,Clio,Manuelle,55310,Diesel,2015,10 990,51100,4.0333,49.25
RENAULT,Captur,Manuelle,23928,Essence,2018,14 990,62000,2.75395,50.28100000000001
RENAULT,Twingo,Manuelle,3414,Essence,2020,11 490,57180,6.1335,49.3467
RENAULT,Captur,Automatique,10,Hybride,2021,32 490,57000,6.1727,49.1191
