,Brand,Model,Gear,KM,Category,Energie,Year,Price,Zip_code,longitude,latitude,City,State,Region,Scoring
7480,PEUGEOT,3008,AUTOMATIQUE,69109,Second-Hand,DIESEL,2019,26490.0,60200,2.8261,49.4179,COMPIÈGNE,HAUTS-DE-FRANCE,OISE,5.91
7481,PEUGEOT,308,MANUELLE,8000,Second-Hand,ESSENCE,2020,20990.0,13300,5.0954,43.6407,SALON-DE-PROVENCE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,7.73
7482,PEUGEOT,108,MANUELLE,17846,Second-Hand,ESSENCE,2019,10690.0,63000,3.0863,45.7797,CLERMONT-FERRAND,AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME,6.82
7483,PEUGEOT,3008,MANUELLE,36231,Second-Hand,ESSENCE,2017,22990.0,34300,3.4758,43.3108,AGDE,OCCITANIE,HÉRAULT,5.91
7484,PEUGEOT,3008,AUTOMATIQUE,47864,Second-Hand,DIESEL,2018,28990.0,30133,4.7634,43.9581,LES ANGLES,OCCITANIE,GARD,5.91
7485,PEUGEOT,308,MANUELLE,57228,Second-Hand,ESSENCE,2018,15990.0,51100,4.0333,49.25,REIMS,GRAND EST,MARNE,5.45
7486,PEUGEOT,308,MANUELLE,10,New,DIESEL,2021,25990.0,26100,5.0562,45.0464,ROMANS-SUR-ISÈRE,AUVERGNE-RHÔNE-ALPES,DRÔME,8.18
7487,PEUGEOT,308,MANUELLE,3220,Second-Hand,ESSENCE,2020,18290.0,26100,5.0562,45.0464,ROMANS-SUR-ISÈRE,AUVERGNE-RHÔNE-ALPES,DRÔME,7.73
7488,PEUGEOT,3008,AUTOMATIQUE,53954,Second-Hand,ESSENCE,2017,24999.0,36250,1.6114333333333335,46.8066,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,5.91
7489,PEUGEOT,3008,AUTOMATIQUE,28905,Second-Hand,DIESEL,2019,26490.0,74200,6.51566,46.3258,"THONON-LES-BAINS, LYAUD, MARGENCEL, ARMOY, ANTHY-SUR-LÉMAN, ALLINGES, LA FORCLAZ, REYVROZ, MARIN, LA VERNAZ",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE,6.36
7490,PEUGEOT,308,AUTOMATIQUE,35720,Second-Hand,DIESEL,2018,18280.0,38000,5.7224,45.1715,GRENOBLE,AUVERGNE-RHÔNE-ALPES,ISÈRE,5.91
7491,PEUGEOT,208,MANUELLE,35245,Second-Hand,ESSENCE,2019,10199.0,16430,0.14593333333333333,45.7167,"BALZAC, VINDELLE, CHAMPNIERS",NOUVELLE-AQUITAINE,CHARENTE,6.36
7492,PEUGEOT,2008,MANUELLE,569,Second-Hand,ESSENCE,2020,20590.0,69140,4.9,45.8167,RILLIEUX-LA-PAPE,AUVERGNE-RHÔNE-ALPES,RHÔNE,7.73
7493,PEUGEOT,308,MANUELLE,13178,Second-Hand,ESSENCE,2016,13995.0,63200,3.1161866666666667,45.9341,"MÉNÉTROL, LA MOUTADE, YSSAC-LA-TOURETTE, MARSAT, RIOM, PROMPSAT, CHAMBARON SUR MORGE, DAVAYAT, MOZAC, SAINT-BONNET-PRÈS-RIOM, PESSAT-VILLENEUVE, LE CHEIX, GIMEAUX, CELLULE, MALAUZAT",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME,6.36
7494,PEUGEOT,3008,MANUELLE,11049,Second-Hand,DIESEL,2020,25690.0,73490,5.9687,45.5598,LA RAVOIRE,AUVERGNE-RHÔNE-ALPES,SAVOIE,6.82
7495,PEUGEOT,3008,MANUELLE,28309,Second-Hand,DIESEL,2020,25299.0,37540,0.6667,47.4,SAINT-CYR-SUR-LOIRE,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,6.36
7496,PEUGEOT,208,MANUELLE,18596,Second-Hand,ESSENCE,2019,11999.0,64200,-1.5315,43.4801,"BASSUSSARRY, BIARRITZ, ARCANGUES",NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,6.82
7497,PEUGEOT,208,MANUELLE,16419,Second-Hand,ESSENCE,2019,11999.0,33260,-1.1406,44.6287,LA TESTE-DE-BUCH,NOUVELLE-AQUITAINE,GIRONDE,6.82
7498,PEUGEOT,208,MANUELLE,27450,Second-Hand,ESSENCE,2019,10899.0,16430,0.14593333333333333,45.7167,"BALZAC, VINDELLE, CHAMPNIERS",NOUVELLE-AQUITAINE,CHARENTE,6.36
7499,PEUGEOT,2008,MANUELLE,17148,Second-Hand,DIESEL,2019,15980.0,38000,5.7224,45.1715,GRENOBLE,AUVERGNE-RHÔNE-ALPES,ISÈRE,6.36
7500,PEUGEOT,2008,MANUELLE,24032,Second-Hand,ESSENCE,2018,12999.0,36250,1.6114333333333335,46.8066,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,5.91
7501,PEUGEOT,2008,MANUELLE,29367,Second-Hand,ESSENCE,2018,12490.0,63200,3.1161866666666667,45.9341,"MÉNÉTROL, LA MOUTADE, YSSAC-LA-TOURETTE, MARSAT, RIOM, PROMPSAT, CHAMBARON SUR MORGE, DAVAYAT, MOZAC, SAINT-BONNET-PRÈS-RIOM, PESSAT-VILLENEUVE, LE CHEIX, GIMEAUX, CELLULE, MALAUZAT",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME,5.91
7502,PEUGEOT,2008,MANUELLE,41675,Second-Hand,ESSENCE,2018,14799.0,79000,-0.4812666666666667,46.3231,"NIORT, BESSINES, SCIECQ",NOUVELLE-AQUITAINE,DEUX-SÈVRES,5.91
7503,PEUGEOT,208,MANUELLE,2720,Second-Hand,DIESEL,2021,21499.0,37170,0.7029,47.3354,CHAMBRAY-LÈS-TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,7.73
7504,PEUGEOT,308,MANUELLE,114817,Second-Hand,DIESEL,2017,9980.0,74600,6.073166666666666,45.8406,"QUINTAL, MONTAGNY-LES-LANCHES, SEYNOD",AUVERGNE-RHÔNE-ALPES,HAUTE-SAVOIE,4.09
7505,PEUGEOT,2008,MANUELLE,27610,Second-Hand,ESSENCE,2019,12990.0,63200,3.1161866666666667,45.9341,"MÉNÉTROL, LA MOUTADE, YSSAC-LA-TOURETTE, MARSAT, RIOM, PROMPSAT, CHAMBARON SUR MORGE, DAVAYAT, MOZAC, SAINT-BONNET-PRÈS-RIOM, PESSAT-VILLENEUVE, LE CHEIX, GIMEAUX, CELLULE, MALAUZAT",AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME,6.36
7506,PEUGEOT,108,MANUELLE,18829,Second-Hand,ESSENCE,2018,9990.0,84000,4.8089,43.9483,AVIGNON,PROVENCE-ALPES-CÔTE D'AZUR,VAUCLUSE,6.36
7507,PEUGEOT,208,AUTOMATIQUE,10,New,ESSENCE,2021,23690.0,63000,3.0863,45.7797,CLERMONT-FERRAND,AUVERGNE-RHÔNE-ALPES,PUY-DE-DÔME,9.09
7508,PEUGEOT,308,AUTOMATIQUE,21353,Second-Hand,ESSENCE,2019,29990.0,60740,2.4536,49.2218,SAINT-MAXIMIN,HAUTS-DE-FRANCE,OISE,7.27
7509,PEUGEOT,208,MANUELLE,29128,Second-Hand,ESSENCE,2019,12990.0,13300,5.0954,43.6407,SALON-DE-PROVENCE,PROVENCE-ALPES-CÔTE D'AZUR,BOUCHES-DU-RHÔNE,6.36
7510,PEUGEOT,208,MANUELLE,71491,Second-Hand,DIESEL,2016,11100.0,38000,5.7224,45.1715,GRENOBLE,AUVERGNE-RHÔNE-ALPES,ISÈRE,5.0
7511,PEUGEOT,208,MANUELLE,19617,Second-Hand,ESSENCE,2019,10999.0,16430,0.14593333333333333,45.7167,"BALZAC, VINDELLE, CHAMPNIERS",NOUVELLE-AQUITAINE,CHARENTE,6.82
7512,PEUGEOT,308,AUTOMATIQUE,31498,Second-Hand,DIESEL,2018,17499.0,16430,0.14593333333333333,45.7167,"BALZAC, VINDELLE, CHAMPNIERS",NOUVELLE-AQUITAINE,CHARENTE,5.91
7513,PEUGEOT,208,MANUELLE,14998,Second-Hand,ESSENCE,2019,12490.0,86000,0.3333,46.5833,POITIERS,NOUVELLE-AQUITAINE,VIENNE,6.82
7514,PEUGEOT,208,MANUELLE,100494,Second-Hand,DIESEL,2019,7990.0,60740,2.4536,49.2218,SAINT-MAXIMIN,HAUTS-DE-FRANCE,OISE,5.0
7515,PEUGEOT,208,MANUELLE,48452,Second-Hand,ESSENCE,2018,11490.0,38000,5.7224,45.1715,GRENOBLE,AUVERGNE-RHÔNE-ALPES,ISÈRE,5.91
7516,PEUGEOT,3008,MANUELLE,100,New,ESSENCE,2020,26499.0,37170,0.7029,47.3354,CHAMBRAY-LÈS-TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,8.18
7517,PEUGEOT,2008,MANUELLE,27295,Second-Hand,ESSENCE,2018,13490.0,34500,3.214,43.3412,BÉZIERS,OCCITANIE,HÉRAULT,5.91
7518,PEUGEOT,208,MANUELLE,25976,Second-Hand,ESSENCE,2018,10499.0,37170,0.7029,47.3354,CHAMBRAY-LÈS-TOURS,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,5.91
7519,PEUGEOT,208,MANUELLE,30797,Second-Hand,ESSENCE,2019,11699.0,86000,0.3333,46.5833,POITIERS,NOUVELLE-AQUITAINE,VIENNE,6.36
7520,PEUGEOT,208,MANUELLE,76974,Second-Hand,DIESEL,2016,10999.0,36250,1.6114333333333335,46.8066,"NIHERNE, SAINT-MAUR, VILLERS-LES-ORMES",CENTRE-VAL DE LOIRE,INDRE,5.0
